#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
9.300000 -4.494999 0.000000 0.000000 -4.495000 0.000000 0.000000 -4.495000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.494998 0.000001 0.000001 -4.494999 0.000000 0.000000 0.000000 0.000000 0.000000 -4.494999 0.000000 0.000000 -4.495000 0.000000 0.000000 -4.494999 0.000000 0.000000 0.000000 0.000000 0.000000 -4.494999 0.000001 0.000000 -4.494999 0.000000 0.000000 0.000000 0.000000 0.000000
9.500000 -4.494986 0.000009 0.000010 -4.494992 0.000006 0.000005 -4.494993 0.000006 0.000005 -3.932663 0.117663 0.386253 -4.494959 0.000021 0.000030 -4.494987 0.000008 0.000010 -4.136418 0.230992 0.354582 -4.494987 0.000009 0.000010 -4.494992 0.000006 0.000005 -4.494993 0.000005 0.000005 -3.969973 0.026895 0.427822 -4.494964 0.000021 0.000029 -4.494988 0.000008 0.000009 -4.055378 0.061998 0.410170
9.700000 -4.494054 0.000404 0.000627 -4.494174 0.000348 0.000565 -4.494178 0.000346 0.000567 -3.716407 0.141304 0.171199 -4.485517 0.017114 0.008732 -4.494058 0.000405 0.000633 -3.711707 0.154742 0.191412 -4.494083 0.000448 0.000650 -4.494204 0.000412 0.000578 -4.494209 0.000395 0.000581 -3.708815 0.064168 0.234755 -4.484918 0.017318 0.009440 -4.494089 0.000447 0.000653 -3.700536 0.061437 0.240367
9.900000 -4.170122 0.072437 0.210072 -4.194252 0.073263 0.199560 -4.194580 0.073667 0.199454 -3.557672 0.148749 0.166013 -4.005871 0.067085 0.240572 -4.170465 0.073087 0.210026 -3.570606 0.159508 0.160543 -4.164959 0.080044 0.231613 -4.189213 0.081995 0.219756 -4.189620 0.087008 0.219733 -3.549133 0.093377 0.198110 -4.000167 0.074081 0.273618 -4.165374 0.085446 0.231620 -3.558534 0.102468 0.184092
10.100000 -3.699040 0.042297 0.207763 -3.723627 0.043310 0.211938 -3.723768 0.047590 0.212001 -3.496561 0.131849 0.151840 -3.558728 0.033343 0.184468 -3.699269 0.045953 0.207820 -3.438299 0.127739 0.124122 -3.692817 0.052876 0.249925 -3.716978 0.053510 0.252524 -3.717130 0.058385 0.252545 -3.479628 0.091188 0.183578 -3.552686 0.047431 0.224866 -3.693062 0.057125 0.249934 -3.431881 0.098040 0.166759
10.300000 -3.433066 0.023647 0.167422 -3.459763 0.023381 0.171298 -3.459877 0.023469 0.171310 -3.347426 0.066776 0.146294 -3.307414 0.016704 0.148789 -3.433454 0.024823 0.167551 -3.206739 0.206450 0.082042 -3.427763 0.034759 0.205990 -3.454088 0.033991 0.211339 -3.454210 0.037656 0.211422 -3.348027 0.067262 0.156383 -3.300689 0.036527 0.189345 -3.428152 0.036340 0.206376 -3.208334 0.168108 0.111241
10.500000 -3.214757 0.010795 0.133759 -3.244452 0.010202 0.145291 -3.244603 0.010169 0.145217 -3.175586 0.055441 0.125422 -3.090184 0.012371 0.108667 -3.215724 0.010790 0.133723 -2.955853 0.250540 0.032817 -3.209790 0.029549 0.179922 -3.239157 0.027446 0.190861 -3.239280 0.027402 0.190912 -3.174454 0.046582 0.146978 -3.084190 0.030540 0.154509 -3.210726 0.029597 0.180060 -2.961634 0.259705 0.063605
10.700000 -2.988220 0.003434 0.100874 -3.030980 0.001518 0.117299 -3.031111 0.001494 0.117311 -2.997835 0.023369 0.109898 -2.823802 0.009651 0.068737 -2.990402 0.003187 0.102488 -2.746384 0.098194 0.028895 -2.983005 0.022986 0.148082 -3.024802 0.018204 0.170263 -3.024913 0.018164 0.170258 -2.999618 0.029472 0.133376 -2.818746 0.027678 0.121154 -2.985132 0.023003 0.149923 -2.744134 0.102190 0.074432
10.900000 -2.764329 0.000093 0.082062 -2.818647 -0.002638 0.101120 -2.818667 -0.002734 0.101210 -2.810507 0.013100 0.092828 -2.593886 0.000000 0.074897 -2.767756 0.000000 0.084010 -2.595453 0.049950 0.033920 -2.759406 0.013727 0.142073 -2.812528 0.009387 0.157861 -2.812506 0.010500 0.158054 -2.813796 0.024351 0.121663 -2.590105 0.013147 0.131362 -2.762828 0.012643 0.143674 -2.598837 0.062937 0.073719
