#HM(0) Cen_All(1) Err+(2) Err-(3) Sat_All(4) Err+(5) Err-(6) SF_All(7) Err+(8) Err-(9) Q_All(10) Err+(11) Err-(12) Cen_Sat(13) Err+(14) Err-(15) SF_Q(16) Err+(17) Err-(18) 
11.900000 -0.021242 0.005188 0.006099 0.076985 0.013614 0.022166 0.019936 0.001299 0.008321 -0.073966 0.027809 -0.000164 -0.098228 0.027493 0.018469 0.093902 0.000827 0.035588
12.100000 -0.009985 0.004715 0.002916 0.036975 0.006179 0.018393 0.027882 0.001989 0.008701 -0.060978 0.014518 0.003032 -0.046960 0.022668 0.009206 0.088860 0.004058 0.022595
12.300000 -0.004134 0.003876 0.001536 0.016711 0.005167 0.016301 0.036021 0.005419 0.010671 -0.045235 0.012272 0.002913 -0.020844 0.020014 0.006741 0.081256 0.008805 0.022907
12.500000 0.001290 0.000931 0.001930 -0.004371 0.007412 0.005229 0.034014 0.010706 0.008792 -0.025295 0.005185 0.004952 0.005661 0.006217 0.009429 0.059309 0.015242 0.012677
12.700000 0.007927 0.000188 0.004630 -0.033715 0.017637 0.003746 0.040952 0.013599 0.009528 -0.019493 0.004616 0.003781 0.041641 0.003800 0.022421 0.060445 0.016050 0.013011
12.900000 0.007602 0.001169 0.002663 -0.040102 0.014596 0.007602 0.025945 0.021627 0.015526 -0.006301 0.003419 0.007013 0.047704 0.008150 0.017096 0.032246 0.029449 0.018915
13.100000 0.006317 0.000579 0.003272 -0.052867 0.028520 -0.004354 -0.035767 0.029795 0.018543 0.006870 0.003434 0.004266 0.059183 -0.003643 0.031794 -0.042637 0.033227 0.021688
13.300000 0.009780 0.003831 0.002171 -0.123394 0.053633 0.000000 -0.069273 0.033097 0.026594 0.005687 0.004732 0.001899 0.133174 0.002262 0.055297 -0.074960 0.033794 0.029454
13.500000 0.012311 0.002408 0.004622 -0.140353 0.035588 0.007685 -0.134398 0.023104 0.029365 0.017875 0.001276 0.006186 0.152664 0.009213 0.038051 -0.152273 0.026271 0.028329
13.700000 0.009708 0.005666 0.003949 -0.142767 0.085535 -0.007616 -0.082570 -0.015936 0.086344 0.009152 0.007835 0.002526 0.152476 -0.006616 0.087828 -0.091723 -0.017737 0.090470
13.900000 0.006238 0.004786 0.003444 -0.239284 0.244899 0.008330 -0.225408 0.107348 0.021681 0.020854 0.009334 0.008516 0.245523 0.010775 0.245523 -0.246262 0.109975 0.025289
14.100000 0.001481 0.001779 0.001629 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.003430 0.012911 -0.003433 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
