#HM(0) Cen_All(1) Err+(2) Err-(3) Sat_All(4) Err+(5) Err-(6) SF_All(7) Err+(8) Err-(9) Q_All(10) Err+(11) Err-(12) Cen_Sat(13) Err+(14) Err-(15) SF_Q(16) Err+(17) Err-(18) 
9.100000 0.000000 0.000000 0.000000 0.000007 0.000010 0.000006 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000007 0.000005 0.000010 0.000000 0.000000 0.000000
9.300000 -0.000002 0.000001 0.000002 0.000072 0.000055 0.000039 0.000000 0.000000 0.000000 0.000000 1.284974 0.000000 -0.000074 0.000040 0.000057 0.000000 0.000000 1.284974
9.500000 -0.000056 0.000021 0.000026 0.000951 0.000524 0.000383 -0.000000 0.000000 0.000000 1.704791 -0.005965 1.329333 -0.001007 0.000404 0.000550 -1.704791 1.329333 -0.005965
9.700000 -0.014168 0.008111 0.007955 0.183527 0.065008 0.069334 -0.000014 0.000008 0.000088 1.753027 0.029199 0.200654 -0.197695 0.076508 0.070555 -1.753041 0.200664 0.029236
9.900000 -0.029230 0.001280 0.007221 0.206935 0.046181 0.012035 -0.000033 0.000003 0.000229 1.549848 0.039721 0.143983 -0.236165 0.012676 0.053099 -1.549881 0.143656 0.039749
10.100000 -0.026973 0.000787 0.009098 0.152904 0.042555 0.006712 -0.000013 0.000002 0.000104 1.295617 0.074135 0.554042 -0.179877 0.007043 0.051677 -1.295630 0.554016 0.074139
10.300000 -0.034238 -0.001046 0.018445 0.162491 0.061918 0.000864 -0.000009 0.000004 0.000047 0.913732 0.388016 0.841269 -0.196729 0.000000 0.080364 -0.913741 0.838532 0.388010
10.500000 -0.048794 -0.000770 0.023538 0.175786 0.036390 0.008833 -0.000013 0.000012 0.000044 0.584426 0.539117 0.584426 -0.224580 0.006173 0.059147 -0.584440 0.584440 0.539109
10.700000 -0.046212 -0.000127 0.017807 0.164166 0.023170 0.010475 -0.000049 0.000048 0.000092 0.511405 0.080684 0.511405 -0.210377 0.009298 0.039974 -0.511454 0.511454 0.080688
10.900000 -0.043518 0.000094 0.013876 0.173623 0.017843 0.012143 -0.000158 0.000157 0.000269 0.428822 0.138144 0.428822 -0.217141 0.011373 0.031494 -0.428981 0.428981 0.138020
11.100000 -0.041646 0.000641 0.011018 0.178633 0.013753 0.013158 -0.000409 0.000407 0.000403 0.316688 0.292047 0.316688 -0.220279 0.013408 0.025727 -0.317097 0.317097 0.291687
11.300000 -0.035240 0.001005 0.007489 0.171579 0.013687 0.013076 -0.001002 0.000991 0.000660 0.220243 0.199681 0.220243 -0.206819 0.013187 0.021408 -0.221245 0.221245 0.199274
11.500000 -0.030095 0.001209 0.005609 0.167577 0.011152 0.015213 -0.001527 0.001418 0.000621 0.092359 0.278641 0.080017 -0.197672 0.017320 0.016852 -0.093886 0.081018 0.277964
11.700000 -0.023739 0.002043 0.003146 0.147193 0.010880 0.013136 -0.001804 0.001542 0.001008 0.046270 0.290014 0.013201 -0.170932 0.015002 0.014263 -0.048074 0.013020 0.289322
11.900000 -0.018147 0.001262 0.003186 0.129266 0.014205 0.016524 0.000240 0.000735 0.003882 -0.000784 0.170185 0.007556 -0.147413 0.017479 0.016595 0.001024 0.009278 0.172739
12.100000 -0.014285 0.002953 0.002487 0.104517 0.020100 0.018168 0.013529 0.002235 0.015827 -0.061827 0.107809 -0.000207 -0.118801 0.020920 0.021534 0.075356 -0.000254 0.123307
12.300000 -0.006899 0.002168 0.002283 0.056553 0.025496 0.011698 0.036091 0.001574 0.028528 -0.105788 0.066144 0.007421 -0.063452 0.013185 0.027793 0.141878 0.006882 0.094436
12.500000 0.000126 -0.000103 0.002189 0.006429 0.017631 0.009546 0.039770 0.010920 0.023963 -0.061049 0.022829 0.016195 -0.006303 0.009357 0.019373 0.100820 0.023096 0.044618
