#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 0.029072 0.017880 0.010990 0.028547 0.017794 0.010960 0.028514 0.019150 0.010974 0.000000 0.000000 0.000000 0.045928 0.022163 0.012288 0.029039 0.019269 0.011003 0.000000 0.000000 0.000000 0.016206 0.012766 0.005562 0.016217 0.012513 0.005518 0.016169 0.012531 0.005552 0.000000 0.000000 0.000000 0.016473 0.021469 0.008216 0.016160 0.012783 0.005591 0.000000 0.000000 0.000000
9.300000 0.065202 0.032864 0.021614 0.064442 0.032555 0.021506 0.064410 0.032486 0.021587 0.000000 0.191897 0.000000 0.087752 0.042924 0.026672 0.065171 0.032747 0.021693 0.000000 0.191897 0.000000 0.043294 0.028427 0.013939 0.042639 0.028157 0.013833 0.042639 0.028157 0.014242 0.000000 0.101040 0.000000 0.060545 0.037651 0.018538 0.043294 0.028427 0.014376 0.000000 0.101040 0.000000
9.500000 0.182887 0.054435 0.039065 0.177095 0.053318 0.038845 0.177048 0.053125 0.039355 0.288485 0.050807 0.129137 0.246955 0.063652 0.041261 0.182802 0.054240 0.039696 0.260454 0.101825 0.068447 0.148672 0.051467 0.033119 0.142820 0.051275 0.032806 0.142782 0.051301 0.032959 0.000000 0.306643 0.000000 0.209656 0.056917 0.036190 0.148581 0.051519 0.033175 0.000000 0.315113 0.000000
9.700000 0.375299 0.044476 0.038301 0.365505 0.043932 0.040315 0.365406 0.043780 0.042965 0.325530 0.031203 0.019158 0.426485 0.038382 0.027051 0.375201 0.044525 0.040886 0.316058 0.041388 0.017925 0.333893 0.037257 0.032017 0.324106 0.036755 0.033632 0.324072 0.036526 0.035376 0.295145 0.014184 0.048527 0.374926 0.036457 0.020993 0.333860 0.037273 0.033866 0.291391 0.025412 0.038438
9.900000 0.462799 0.025311 0.016577 0.455870 0.023416 0.018190 0.455772 0.023104 0.019009 0.216117 0.060928 -0.012716 0.480536 0.031200 0.015072 0.462700 0.025051 0.018632 0.223160 0.062936 -0.010422 0.401354 0.025574 0.016961 0.394429 0.022937 0.017752 0.394395 0.022777 0.017728 0.219748 0.047739 0.000910 0.411652 0.035109 0.010872 0.401323 0.025460 0.016969 0.221228 0.045675 0.000841
10.100000 0.457232 0.026278 0.010823 0.446401 0.020946 0.013555 0.446349 0.020862 0.013556 0.265908 0.043835 0.025814 0.488449 0.038270 0.010295 0.457185 0.026008 0.010820 0.314048 0.111766 0.064530 0.374323 0.029398 0.011259 0.361265 0.022536 0.013136 0.361259 0.022241 0.013137 0.223886 0.082443 0.019716 0.409814 0.044020 0.013899 0.374317 0.029366 0.011259 0.221105 0.137180 0.015094
10.300000 0.444901 0.026879 0.012641 0.422731 0.019145 0.016139 0.422715 0.019096 0.016138 0.406127 0.003095 0.193426 0.488688 0.027638 0.017649 0.444881 0.026600 0.012661 0.586345 -0.088382 0.332149 0.350833 0.033198 0.012519 0.321912 0.024058 0.014035 0.321911 0.022975 0.014035 0.000000 0.285562 0.000000 0.404923 0.033523 0.019152 0.350832 0.032864 0.012517 0.000000 0.342860 0.000000
10.500000 0.427234 0.022199 0.017233 0.404661 0.016982 0.018917 0.404661 0.016978 0.018917 0.000000 0.225389 0.000000 0.456535 0.017528 0.022039 0.427226 0.022066 0.017226 0.000000 0.468122 0.000000 0.324747 0.026731 0.013671 0.293953 0.022191 0.014458 0.293953 0.020966 0.014458 0.000000 0.000000 0.000000 0.363723 0.022153 0.020847 0.324740 0.024538 0.013665 0.000000 0.364792 0.000000
10.700000 0.413506 0.019106 0.021570 0.391793 0.015462 0.023435 0.391793 0.015111 0.023486 0.000000 0.347934 0.000000 0.446289 0.014488 0.025265 0.413493 0.017354 0.021570 0.365712 0.075168 0.365712 0.304287 0.020970 0.013554 0.274087 0.015178 0.013018 0.274086 0.015022 0.013258 0.000000 0.250576 0.000000 0.347421 0.015681 0.019834 0.304258 0.019239 0.014136 0.372926 0.000000 0.372926
10.900000 0.403031 0.015482 0.022894 0.382843 0.013870 0.022983 0.382845 0.013819 0.022985 0.327804 0.010102 0.327804 0.437588 0.012508 0.026204 0.402953 0.014999 0.023157 0.540859 -0.070955 0.540859 0.290236 0.014839 0.014437 0.261452 0.009950 0.014607 0.261448 0.009954 0.014604 0.339530 -0.103486 0.339530 0.336421 0.011276 0.021171 0.290107 0.013543 0.014674 0.449684 -0.069064 0.449684
