#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.495000 4.495000 0.000000 -4.495000 4.495000 0.000000 -4.495000 4.495000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.495000 4.495000 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 4.494999 0.000000 0.000000 4.494999 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
9.300000 -4.494999 0.000001 0.000000 -4.494999 0.000001 0.000000 -4.494999 4.494999 0.000000 0.000000 0.000000 0.000000 -4.494998 0.000002 0.000001 -4.494999 0.000001 0.000000 0.000000 0.000000 0.000000 -4.494999 0.000000 0.000000 -4.495000 0.000000 0.000000 -4.495000 0.000000 0.000000 0.000000 0.000000 0.000000 -4.494998 0.000001 0.000001 -4.494999 0.000000 0.000000 0.000000 0.000000 4.070000
9.500000 -4.494978 0.000012 0.000016 -4.494986 0.000011 0.000010 -4.494986 0.000010 0.000010 -3.470000 -0.010676 0.381215 -4.494939 0.000026 0.000045 -4.494981 0.000013 0.000013 -3.484632 -0.013264 0.427342 -4.494981 0.000018 0.000014 -4.494988 0.000014 0.000009 -4.494988 0.000014 0.000009 -3.723445 0.012350 0.400837 -4.494943 0.000041 0.000044 -4.494984 0.000018 0.000012 -3.737149 0.013635 0.376107
9.700000 -4.494092 0.000414 0.000538 -4.494222 0.000350 0.000478 -4.494225 0.000349 0.000482 -3.395276 0.014680 0.283770 -4.492886 0.020916 0.001192 -4.494095 0.000413 0.000544 -3.405145 0.029487 0.255465 -4.494127 0.000586 0.000551 -4.494257 0.000512 0.000484 -4.494262 0.000478 0.000487 -3.550371 0.023799 0.299000 -4.491168 0.024508 0.003010 -4.494132 0.000546 0.000556 -3.550457 0.034087 0.287031
9.900000 -4.308688 0.085700 0.144823 -4.328156 0.073143 0.137899 -4.328326 0.073170 0.137877 -3.212927 0.018235 0.240953 -4.127211 0.095067 0.206883 -4.308867 0.083881 0.144911 -3.213227 0.021172 0.239541 -4.301619 0.113921 0.161255 -4.321280 0.100834 0.148638 -4.321594 0.100308 0.148543 -3.353574 0.023736 0.253925 -4.115188 0.101923 0.233626 -4.301948 0.113358 0.161280 -3.342556 0.026409 0.248363
10.100000 -3.850868 0.072542 0.206742 -3.875226 0.071681 0.214943 -3.875269 0.073233 0.215031 -3.277752 0.167187 0.230869 -3.710452 0.061526 0.171433 -3.850929 0.072418 0.206826 -3.269947 0.200677 0.151453 -3.838923 0.080031 0.239491 -3.863153 0.081892 0.243005 -3.863234 0.090361 0.243127 -3.288031 0.053270 0.203274 -3.697855 0.075292 0.205065 -3.839020 0.087104 0.239539 -3.258146 0.071365 0.199229
10.300000 -3.573485 0.047673 0.163133 -3.599113 0.049354 0.171458 -3.599127 0.050776 0.171473 -3.465670 0.456494 0.064788 -3.449383 0.046625 0.126713 -3.573574 0.052202 0.163138 -3.120729 0.408427 0.078941 -3.561694 0.060750 0.196166 -3.586662 0.059774 0.202217 -3.586684 0.061537 0.202436 -3.417677 0.278466 0.094473 -3.436255 0.054085 0.162398 -3.561789 0.062771 0.196132 -3.119355 0.334435 0.103302
10.500000 -3.366289 0.034911 0.125527 -3.398784 0.031767 0.146611 -3.398812 0.035273 0.146589 -3.305408 0.125895 0.112655 -3.227197 0.045069 0.076278 -3.366624 0.038550 0.125639 -2.947499 0.257921 0.032204 -3.354906 0.048533 0.155638 -3.386209 0.045475 0.172989 -3.386234 0.046567 0.173003 -3.321229 0.151358 0.103566 -3.215723 0.048713 0.118189 -3.355210 0.048430 0.156481 -2.937785 0.229443 0.066938
10.700000 -3.147979 0.019034 0.092764 -3.199059 0.016168 0.119750 -3.199090 0.017585 0.119753 -3.162465 0.084542 0.075298 -2.966772 0.024923 0.064283 -3.148864 0.019567 0.092893 -2.794625 0.134921 0.058320 -3.137747 0.039974 0.131362 -3.186461 0.033270 0.159074 -3.186485 0.040786 0.159083 -3.167006 0.081858 0.093882 -2.955145 0.042822 0.104520 -3.138600 0.039917 0.133436 -2.794899 0.122744 0.094279
10.900000 -2.934095 0.008210 0.078265 -2.990185 0.003998 0.100392 -2.990201 0.004009 0.100387 -2.981860 0.020912 0.094789 -2.763570 0.007989 0.070828 -2.935730 0.008803 0.081348 -2.693896 0.113269 0.047867 -2.923746 0.027144 0.123662 -2.977084 0.024568 0.145080 -2.977106 0.027980 0.145120 -2.970584 0.029479 0.117934 -2.753590 0.020363 0.116807 -2.925341 0.028094 0.125112 -2.689458 0.113675 0.082816
11.100000 -2.722274 0.005502 0.065203 -2.775135 0.001479 0.084357 -2.775059 0.001613 0.084122 -2.790574 0.022438 0.069993 -2.548999 0.005950 0.057900 -2.725101 0.004859 0.066530 -2.541687 0.084280 0.037757 -2.711962 0.023160 0.123285 -2.763250 0.021573 0.132032 -2.763022 0.023321 0.131871 -2.788766 0.021648 0.110815 -2.540527 0.019637 0.113330 -2.714400 0.023131 0.122845 -2.545819 0.093932 0.068687
11.300000 -2.496920 0.004777 0.056975 -2.547883 0.002362 0.072582 -2.546685 0.001781 0.072916 -2.606282 0.010929 0.067667 -2.323584 0.003150 0.053735 -2.500113 0.003923 0.059506 -2.400160 0.065721 0.026058 -2.487439 0.023664 0.106073 -2.535658 0.020645 0.121507 -2.534340 0.024893 0.121858 -2.594515 0.023995 0.109708 -2.314936 0.018243 0.105202 -2.490376 0.025716 0.108871 -2.406513 0.088594 0.063549
11.500000 -2.238806 0.002107 0.060430 -2.286546 0.000705 0.070232 -2.282270 0.000300 0.071180 -2.372552 0.008313 0.056927 -2.072231 -0.004660 0.060861 -2.240340 0.001284 0.062825 -2.216139 0.044439 0.025277 -2.228657 0.022282 0.112787 -2.274795 0.023092 0.115810 -2.269413 0.022311 0.116523 -2.375360 0.028539 0.106051 -2.063642 0.017062 0.114571 -2.229395 0.020490 0.113403 -2.217204 0.064231 0.064749
11.700000 -1.951752 -0.004570 0.067445 -1.988204 -0.003280 0.072294 -1.975823 -0.005128 0.076096 -2.101688 0.006239 0.061759 -1.824816 -0.011299 0.065632 -1.945096 -0.007703 0.071255 -1.996293 0.015724 0.037481 -1.940588 0.019704 0.119448 -1.976101 0.017670 0.119201 -1.962336 0.014167 0.121667 -2.097291 0.024451 0.109651 -1.813877 0.013527 0.116904 -1.931426 0.014897 0.121660 -1.994876 0.042239 0.082699
11.900000 -1.728578 -0.004950 0.047341 -1.749820 -0.002398 0.047684 -1.726538 -0.006291 0.053505 -1.865829 0.011312 0.045634 -1.651592 -0.005675 0.056099 -1.708641 -0.007824 0.052617 -1.802544 0.010310 0.030847 -1.714787 0.024617 0.102308 -1.736145 0.025163 0.100470 -1.710330 0.020552 0.109293 -1.857621 0.033774 0.092750 -1.639785 0.016997 0.106518 -1.692359 0.023330 0.108378 -1.795133 0.039512 0.077702
12.100000 -1.644116 0.002710 0.026310 -1.654101 0.004702 0.026605 -1.624035 0.000457 0.030555 -1.739279 0.011628 0.025551 -1.607141 0.000969 0.037504 -1.616234 0.000549 0.031106 -1.705094 0.010735 0.022333 -1.627734 0.041807 0.087340 -1.637333 0.045241 0.087060 -1.603379 0.040110 0.094449 -1.723204 0.045699 0.079691 -1.589538 0.031954 0.092022 -1.594795 0.037207 0.094306 -1.694155 0.050186 0.071904
12.300000 -1.681493 0.013827 0.015384 -1.685627 0.016459 0.016323 -1.649379 0.014349 0.022019 -1.739756 0.022408 0.012863 -1.664782 0.010274 0.018561 -1.645472 0.014035 0.021665 -1.726727 0.021620 0.010635 -1.668927 0.053711 0.075711 -1.671981 0.055460 0.076011 -1.630500 0.053772 0.079813 -1.730366 0.056600 0.070929 -1.654154 0.045785 0.072372 -1.625647 0.052941 0.079786 -1.717683 0.055681 0.068628
12.500000 -1.782803 0.027386 0.005822 -1.781513 0.026847 0.005968 -1.746511 0.029970 0.008818 -1.810915 0.027990 0.006418 -1.787174 0.029823 0.004616 -1.748789 0.030056 0.008824 -1.808098 0.029832 0.004915 -1.768407 0.063775 0.065272 -1.768946 0.062541 0.065720 -1.719513 0.065531 0.064250 -1.808428 0.064614 0.061893 -1.767848 0.063214 0.061341 -1.719659 0.064450 0.063980 -1.801635 0.064409 0.063467
12.700000 -1.907524 0.033516 0.007392 -1.899598 0.030330 0.009178 -1.865465 0.036500 0.010058 -1.919753 0.031286 0.008624 -1.941239 0.045512 0.008340 -1.866572 0.037976 0.008433 -1.927017 0.034228 0.007616 -1.894968 0.068686 0.059477 -1.889458 0.069053 0.059953 -1.832973 0.069679 0.063861 -1.910742 0.065813 0.059525 -1.922419 0.072222 0.059112 -1.832678 0.070516 0.064948 -1.915659 0.068627 0.059659
12.900000 -2.037918 0.033858 0.017171 -2.030316 0.032513 0.016946 -2.009681 0.044659 0.024410 -2.036408 0.029200 0.017269 -2.078020 0.042605 0.019540 -2.011973 0.044713 0.024171 -2.044219 0.030447 0.018713 -2.023938 0.067110 0.066058 -2.016910 0.065927 0.066692 -1.971721 0.075809 0.056798 -2.027810 0.060857 0.069021 -2.060651 0.070711 0.074783 -1.971362 0.075484 0.059172 -2.035156 0.061409 0.068503
13.100000 -2.166542 0.027498 0.036953 -2.160225 0.025636 0.039203 -2.207184 0.049450 0.042970 -2.149344 0.021843 0.037898 -2.219409 0.049048 0.022731 -2.202309 0.049683 0.040229 -2.159672 0.024155 0.035545 -2.155246 0.059499 0.081434 -2.147398 0.059898 0.080614 -2.140942 0.080263 0.077547 -2.147907 0.057670 0.080844 -2.221920 0.075522 0.065292 -2.139945 0.077041 0.074438 -2.156926 0.060274 0.082561
13.300000 -2.296453 0.027613 0.043421 -2.286673 0.027949 0.040617 -2.340883 0.043893 0.051883 -2.278619 0.025768 0.042066 -2.419847 0.074275 0.031590 -2.365727 0.050116 0.050535 -2.290767 0.028067 0.041244 -2.285277 0.058328 0.089185 -2.275741 0.054796 0.090549 -2.243653 0.063524 0.078409 -2.277987 0.056795 0.091457 -2.395910 0.087771 0.069149 -2.268210 0.065745 0.076535 -2.285244 0.056488 0.090546
13.500000 -2.411333 0.032996 0.035812 -2.399022 0.030806 0.033787 -2.515595 0.028882 0.065877 -2.383927 0.029551 0.034940 -2.551686 0.055416 0.036506 -2.545731 0.038475 0.054493 -2.393457 0.028940 0.037218 -2.399069 0.055293 0.092798 -2.390415 0.057273 0.090974 -2.433179 0.063734 0.104023 -2.386078 0.055210 0.093333 -2.503670 0.039199 0.095752 -2.461036 0.060361 0.102036 -2.395161 0.053295 0.094857
13.700000 -2.552340 0.040985 0.028658 -2.542631 0.038981 0.025722 -2.623932 0.000277 0.086886 -2.529590 0.034191 0.025920 -2.695107 0.108402 0.005365 -2.634910 -0.002719 0.090607 -2.543187 0.041049 0.023473 -2.541775 0.060685 0.093032 -2.536539 0.061668 0.091749 -2.540000 0.120000 0.080000 -2.536387 0.065646 0.089793 -2.629900 0.096676 0.077298 -2.540000 0.120000 0.080000 -2.541761 0.064225 0.091850
