#HM(0) Cen_All(1) Err+(2) Err-(3) Sat_All(4) Err+(5) Err-(6) SF_All(7) Err+(8) Err-(9) Q_All(10) Err+(11) Err-(12) Cen_Sat(13) Err+(14) Err-(15) SF_Q(16) Err+(17) Err-(18) 
9.100000 -0.000558 0.000505 0.000942 0.087135 0.046846 0.075687 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.087693 0.076172 0.047773 0.000000 0.000000 0.000000
9.300000 -0.001811 0.000369 0.000115 0.156859 0.008954 0.021679 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.158670 0.021866 0.009067 0.000000 0.000000 0.000000
9.500000 -0.004743 0.000314 0.000288 0.211154 0.014093 0.018717 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.215898 0.019047 0.014455 0.000000 0.000000 0.000000
9.700000 -0.006479 0.000935 0.000418 0.161277 0.014135 0.026503 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.167756 0.027489 0.014565 0.000000 0.000000 0.000000
9.900000 -0.007522 0.001713 0.000645 0.122033 0.012716 0.029987 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.129555 0.031739 0.013373 0.000000 0.000000 0.000000
10.100000 -0.012802 0.002631 0.001381 0.138365 0.011025 0.035621 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.151167 0.038198 0.012386 0.000000 0.000000 0.000000
10.300000 -0.012660 0.002894 0.001092 0.101509 0.010966 0.023295 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.114169 0.026236 0.012121 0.000000 0.000000 0.000000
10.500000 -0.007780 0.001741 0.001163 0.073189 0.007713 0.019323 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.080969 0.021145 0.008716 0.000000 0.000000 0.000000
10.700000 -0.004631 0.001371 0.000407 0.048964 0.006127 0.012412 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.053595 0.013386 0.006457 0.000000 0.000000 0.000000
10.900000 -0.003286 0.000473 0.000648 0.044328 0.005570 0.010640 0.000000 0.000028 0.000000 0.000000 0.000000 0.000000 -0.047615 0.010921 0.006050 0.000000 0.000000 0.000000
11.100000 -0.001519 0.000156 0.000682 0.023718 0.004047 0.005828 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.025237 0.005747 0.004493 0.000000 0.000000 0.000000
11.300000 0.001475 0.000294 0.000713 -0.021950 0.006952 0.005164 0.000000 0.000528 0.000000 0.000000 0.000000 0.000000 0.023425 0.005143 0.007119 0.000000 0.000000 0.000000
11.500000 0.004005 0.000345 0.002347 -0.065507 0.052264 0.004937 0.000000 0.001009 0.000000 0.000000 0.000000 0.000000 0.069512 0.005434 0.054646 0.000000 0.000000 0.000000
11.700000 0.009265 -0.002267 0.007581 -0.139369 0.051743 0.015333 0.000000 0.000488 0.000000 0.000000 0.000000 0.000000 0.148634 0.012471 0.055618 0.000000 0.000000 0.000000
11.900000 -0.011708 0.020771 -0.005280 0.000000 0.000000 0.000000 -0.012541 0.015714 -0.012541 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.100000 0.002483 -0.000831 0.019448 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.300000 -0.005000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
