#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.183259 0.371683 0.264456 -4.184484 0.371505 0.264096 -4.184484 0.371505 0.264096 0.000000 0.000000 0.000000 -4.053481 0.377172 0.298644 -4.183259 0.371683 0.264456 0.000000 0.000000 0.000000 -4.157193 0.383221 0.280800 -4.158467 0.383229 0.280077 -4.158467 0.383229 0.280077 0.000000 0.000000 0.000000 -4.015705 0.384212 0.312158 -4.157193 0.383221 0.280800 0.000000 0.000000 0.000000
9.300000 -4.031281 0.319881 0.255559 -4.032427 0.319691 0.255553 -4.032427 0.319691 0.255553 0.000000 0.000000 0.000000 -3.890874 0.329257 0.265697 -4.031281 0.319881 0.255559 0.000000 0.000000 0.000000 -4.002895 0.324183 0.272861 -4.004109 0.324054 0.272679 -4.004109 0.324054 0.272679 0.000000 0.000000 0.000000 -3.862077 0.338288 0.276671 -4.002895 0.324183 0.272861 0.000000 0.000000 0.000000
9.500000 -3.753958 0.272449 0.229070 -3.756550 0.272209 0.229050 -3.756550 0.272209 0.229050 0.000000 0.000000 0.000000 -3.572581 0.270503 0.236953 -3.753958 0.272449 0.229070 0.000000 0.000000 0.000000 -3.720707 0.261756 0.237061 -3.723383 0.261513 0.237027 -3.723383 0.266351 0.237027 0.000000 0.000000 0.000000 -3.535981 0.266247 0.242315 -3.720707 0.266458 0.237061 0.000000 0.000000 0.000000
9.700000 -3.353246 0.235301 0.193077 -3.355846 0.235640 0.192921 -3.355846 0.240027 0.192921 0.000000 0.000000 0.000000 -3.245129 0.229353 0.199522 -3.353246 0.240058 0.193077 0.000000 0.000000 0.000000 -3.319640 0.225704 0.207312 -3.322108 0.225585 0.207014 -3.322108 0.234367 0.207014 0.000000 0.000000 0.000000 -3.201018 0.214427 0.221329 -3.319640 0.233955 0.207312 0.000000 0.000000 0.000000
9.900000 -3.075352 0.206951 0.164943 -3.079137 0.207363 0.165060 -3.079137 0.211468 0.165060 0.000000 0.000000 0.000000 -2.980194 0.178989 0.178837 -3.075352 0.209740 0.164943 0.000000 0.000000 0.000000 -3.040821 0.196406 0.190967 -3.044361 0.196455 0.190796 -3.044361 0.209332 0.190796 0.000000 0.000000 0.000000 -2.939587 0.182834 0.203093 -3.040821 0.209029 0.190967 0.000000 0.000000 0.000000
10.100000 -2.908134 0.175411 0.150661 -2.912437 0.176780 0.147741 -2.912437 0.177974 0.147741 0.000000 0.000000 0.000000 -2.826740 0.151405 0.163508 -2.908134 0.175411 0.150661 0.000000 0.000000 0.000000 -2.871508 0.181936 0.191370 -2.876464 0.182973 0.189458 -2.876464 0.193138 0.186200 0.000000 0.000000 0.000000 -2.791689 0.175024 0.191671 -2.871508 0.193554 0.188520 0.000000 0.000000 0.000000
10.300000 -2.769210 0.142696 0.126272 -2.773528 0.142179 0.126960 -2.773528 0.144600 0.126953 0.000000 0.000000 0.000000 -2.689166 0.132937 0.153390 -2.769210 0.144561 0.126265 0.000000 0.000000 0.000000 -2.733353 0.157120 0.166320 -2.736978 0.158208 0.165316 -2.736978 0.165242 0.159058 0.000000 0.000000 0.000000 -2.672077 0.138412 0.185320 -2.733353 0.162766 0.160608 0.000000 0.000000 0.000000
10.500000 -2.627461 0.115637 0.137311 -2.628796 0.116630 0.135369 -2.628796 0.118600 0.135369 0.000000 0.000000 0.000000 -2.611879 0.110867 0.158351 -2.627461 0.117708 0.137311 0.000000 0.000000 0.000000 -2.596652 0.116832 0.157533 -2.597014 0.117253 0.157056 -2.597014 0.119278 0.157056 0.000000 0.000000 0.000000 -2.585554 0.107455 0.172073 -2.596652 0.120489 0.157533 0.000000 0.000000 0.000000
10.700000 -2.495237 0.103102 0.164020 -2.494818 0.102625 0.163349 -2.494818 0.102625 0.162948 0.000000 0.000000 0.000000 -2.490086 0.095270 0.172193 -2.495237 0.103102 0.164020 0.000000 0.000000 0.000000 -2.453630 0.096838 0.169640 -2.452815 0.097504 0.169130 -2.452815 0.099931 0.169130 0.000000 0.000000 0.000000 -2.480182 0.101692 0.168755 -2.453630 0.099185 0.169640 0.000000 0.000000 0.000000
10.900000 -2.355252 0.095995 0.160950 -2.352256 0.095731 0.161312 -2.352256 0.095731 0.151542 0.000000 0.000000 0.000000 -2.373341 0.086484 0.164418 -2.355252 0.095995 0.155606 0.000000 0.000000 0.000000 -2.320546 0.084923 0.192274 -2.319364 0.084738 0.192700 -2.319364 0.084738 0.192700 0.000000 0.000000 0.000000 -2.343308 0.081171 0.180554 -2.320546 0.084814 0.192274 0.000000 0.000000 0.000000
