#HM(0) Cen_All(1) Err+(2) Err-(3) Sat_All(4) Err+(5) Err-(6) SF_All(7) Err+(8) Err-(9) Q_All(10) Err+(11) Err-(12) Cen_Sat(13) Err+(14) Err-(15) SF_Q(16) Err+(17) Err-(18) 
9.100000 -0.000946 0.000843 0.000563 0.126467 0.011690 0.099343 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.127413 0.100186 0.012191 0.000000 0.000000 0.000000
9.300000 -0.001863 0.000252 0.000154 0.165026 0.012486 0.014055 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.166889 0.014194 0.012661 0.000000 0.000000 0.000000
9.500000 -0.004510 0.000293 0.000325 0.221561 0.011954 0.019947 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.226071 0.020170 0.012291 0.000000 0.000000 0.000000
9.700000 -0.005513 0.000872 0.000324 0.152950 0.012710 0.025681 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.158463 0.026553 0.013052 0.000000 0.000000 0.000000
9.900000 -0.006251 0.001560 0.000551 0.112546 0.011165 0.032128 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.118797 0.033660 0.011582 0.000000 0.000000 0.000000
10.100000 -0.010787 0.002870 0.001092 0.121359 0.010063 0.033855 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.132146 0.036765 0.011224 0.000000 0.000000 0.000000
10.300000 -0.009726 0.002528 0.000771 0.094183 0.009151 0.027503 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.103909 0.029844 0.009812 0.000000 0.000000 0.000000
10.500000 -0.006797 0.001784 0.000831 0.070333 0.007169 0.021137 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.077130 0.022712 0.007863 0.000000 0.000000 0.000000
10.700000 -0.002040 0.001411 0.000027 0.021775 0.004681 0.014297 0.000000 0.000002 0.000000 0.000000 0.000000 0.000000 -0.023816 0.015708 0.004658 0.000000 0.000000 0.000000
10.900000 -0.001327 0.000308 0.000752 0.028255 0.008416 0.009550 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.029583 0.009656 0.009072 0.000000 0.000000 0.000000
11.100000 -0.000073 0.000228 0.001019 0.003286 0.011008 0.002338 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.003359 0.002210 0.011851 0.000000 0.000000 0.000000
11.300000 0.002373 0.000494 0.000923 -0.026787 0.006559 0.009496 0.000154 0.000069 0.000154 0.000000 0.000000 0.000000 0.029160 0.009648 0.006708 0.000000 0.000000 0.000000
11.500000 0.000042 0.005331 0.000077 -0.019993 0.020050 0.013788 0.000000 0.000958 0.000000 0.000000 0.000000 0.000000 0.020035 0.016989 0.018429 0.000000 0.000000 0.000000
11.700000 -0.003227 0.003447 0.001726 0.000000 0.000000 0.000000 0.000000 0.000619 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
11.900000 0.015602 0.038418 -0.004955 0.000000 0.000000 0.000000 0.000000 0.010673 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
