#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 0.002941 0.002133 0.002941 0.002996 0.001959 0.002996 0.002997 0.001966 0.002997 0.000000 0.000000 0.000000 0.000000 0.006660 0.000000 0.002941 0.002134 0.002941 0.000000 0.000000 0.000000 0.002870 0.001772 0.002870 0.002924 0.001643 0.002924 0.002924 0.001559 0.002924 0.000000 0.000000 0.000000 0.000000 0.005513 0.000000 0.002870 0.001666 0.002870 0.000000 0.000000 0.000000
9.300000 0.007074 0.003995 0.002800 0.006943 0.003792 0.002667 0.005508 0.004209 0.003163 0.447923 -0.046181 0.447923 0.010706 0.005150 0.005224 0.005768 0.004765 0.003400 0.447330 0.021632 0.447330 0.006852 0.003338 0.002507 0.006734 0.003007 0.002467 0.005071 0.003717 0.003368 0.473632 0.023850 0.473632 0.007350 0.007166 0.002386 0.005437 0.003822 0.003597 0.463113 0.026325 0.463113
9.500000 0.031920 0.024240 0.014156 0.030092 0.023129 0.013479 0.028485 0.024016 0.014162 0.379130 0.071413 0.379130 0.051482 0.033808 0.022238 0.030543 0.025329 0.014761 0.366308 0.082163 0.340862 0.030152 0.019793 0.015291 0.028389 0.018257 0.014419 0.026676 0.019333 0.014918 0.376357 0.038849 0.376357 0.049078 0.030783 0.023321 0.028689 0.020075 0.015804 0.363346 0.046627 0.363346
9.700000 0.222943 0.042271 0.050623 0.219267 0.041563 0.051125 0.217858 0.041467 0.051938 0.385903 0.097087 0.092512 0.257461 0.037855 0.047833 0.221590 0.042087 0.051122 0.388253 0.095695 0.094426 0.218226 0.031794 0.068539 0.214558 0.031604 0.068764 0.213128 0.032342 0.070496 0.378216 0.119739 0.080699 0.252507 0.030605 0.064043 0.216828 0.032351 0.069737 0.384782 0.116719 0.085639
9.900000 0.418613 -0.004987 0.023904 0.412593 -0.005909 0.025646 0.411792 -0.005906 0.025187 0.445366 0.009594 0.047565 0.427984 0.004489 0.019503 0.417727 -0.005430 0.023681 0.452383 0.017122 0.037795 0.413803 -0.001250 0.033393 0.407731 -0.002253 0.034172 0.406911 -0.002614 0.035790 0.439851 0.020460 0.045126 0.423058 0.004176 0.023863 0.412894 -0.001773 0.034043 0.446754 0.031212 0.036090
10.100000 0.374613 0.018004 0.020743 0.365745 0.015998 0.023712 0.365349 0.015957 0.023342 0.377715 0.016875 0.023723 0.381100 0.021973 0.015820 0.373800 0.017846 0.021848 0.396237 0.068022 0.009434 0.368187 0.017361 0.021630 0.359164 0.014958 0.023990 0.358763 0.014756 0.024198 0.370846 0.022226 0.021569 0.374889 0.021988 0.016415 0.367357 0.016802 0.022107 0.390041 0.075822 0.008473
10.300000 0.347769 0.021336 0.016006 0.331940 0.017053 0.020057 0.331528 0.016512 0.020161 0.345251 0.011117 0.025985 0.375961 0.024958 0.012702 0.345940 0.020990 0.017003 0.399067 0.087340 0.010218 0.340784 0.021139 0.016433 0.324604 0.017348 0.020596 0.324192 0.017219 0.020718 0.337585 0.012868 0.024948 0.369547 0.024645 0.012949 0.338910 0.020832 0.017447 0.392898 0.089904 0.009600
10.500000 0.331701 0.023879 0.009160 0.304332 0.016703 0.014577 0.303969 0.016554 0.014701 0.314364 0.016011 0.014191 0.382802 0.031313 0.007304 0.328004 0.022850 0.009589 0.401816 0.070723 0.006652 0.324416 0.024329 0.009384 0.296321 0.017229 0.015015 0.295958 0.017026 0.015151 0.306179 0.017640 0.013223 0.376602 0.032172 0.007364 0.320580 0.023399 0.009906 0.395695 0.071155 0.005960
10.700000 0.321187 0.025056 0.004677 0.284884 0.014642 0.012639 0.284349 0.014419 0.012692 0.299700 0.012522 0.015356 0.372128 0.030084 0.003582 0.315321 0.023585 0.006258 0.385604 0.034801 0.002005 0.313662 0.025568 0.004825 0.276331 0.015089 0.013108 0.275755 0.014752 0.013156 0.292583 0.013078 0.014980 0.365578 0.030521 0.003575 0.307601 0.024011 0.006544 0.379558 0.035607 0.003035
10.900000 0.313641 0.021741 0.002609 0.276883 0.012415 0.009584 0.276081 0.012398 0.009623 0.293964 0.013969 0.008208 0.345173 0.017650 0.005236 0.306611 0.020560 0.004068 0.364312 0.022354 0.005646 0.305723 0.022362 0.002634 0.267796 0.012836 0.009889 0.266958 0.012839 0.009966 0.285397 0.014711 0.008267 0.338217 0.018140 0.005241 0.298416 0.021132 0.004167 0.357789 0.023086 0.005691
