#HM(0) Cen_All(1) Err+(2) Err-(3) Sat_All(4) Err+(5) Err-(6) SF_All(7) Err+(8) Err-(9) Q_All(10) Err+(11) Err-(12) Cen_Sat(13) Err+(14) Err-(15) SF_Q(16) Err+(17) Err-(18) 
9.100000 -0.001414 0.000898 0.000141 0.156429 0.015404 0.059449 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.157844 0.060392 0.015513 0.000000 0.000000 0.000000
9.300000 -0.001292 0.000137 0.000254 0.139477 0.018203 0.019015 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.140768 0.019169 0.018479 0.000000 0.000000 0.000000
9.500000 -0.003001 0.000219 0.000257 0.200170 0.017115 0.018998 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.203171 0.019229 0.017340 0.000000 0.000000 0.000000
9.700000 -0.002747 0.000603 0.000214 0.113577 0.009258 0.024438 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.116324 0.025009 0.009438 0.000000 0.000000 0.000000
9.900000 -0.004201 0.001296 0.000368 0.107042 0.007190 0.040969 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.111243 0.042277 0.007566 0.000000 0.000000 0.000000
10.100000 -0.005320 0.002216 0.000743 0.087234 0.010208 0.039785 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.092553 0.042001 0.010862 0.000000 0.000000 0.000000
10.300000 -0.004886 0.002190 0.000394 0.072982 0.005266 0.033556 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.077868 0.035725 0.005556 0.000000 0.000000 0.000000
10.500000 -0.000631 0.001112 0.000195 0.008949 0.005941 0.017681 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.009580 0.018708 0.006123 0.000000 0.000000 0.000000
10.700000 0.001077 0.000863 0.000171 -0.033393 0.013502 0.006763 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.034470 0.007837 0.013667 0.000000 0.000000 0.000000
10.900000 0.004257 0.000510 0.000853 -0.079587 0.012469 0.001956 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.083844 0.001724 0.012107 0.000000 0.000000 0.000000
11.100000 -0.001657 0.003879 -0.000904 -0.001904 0.027127 0.011937 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000247 0.016684 0.025929 0.000000 0.000000 0.000000
11.300000 0.003197 0.004327 0.001227 -0.159913 0.151765 0.016335 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.163110 0.017114 0.150381 0.000000 0.000000 0.000000
11.500000 -0.012214 0.013032 -0.002339 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
11.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
11.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
