#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
9.300000 0.002580 0.000833 0.000499 0.002076 0.000929 0.000204 0.002076 0.000839 0.000171 0.000000 0.000000 0.000000 0.004072 0.001065 0.001663 0.002580 0.000833 0.000463 0.000000 0.000000 0.000000 0.002766 0.000650 0.000864 0.002396 0.000682 0.000590 0.002921 -0.000002 0.001073 0.000000 0.000000 0.000000 0.003923 0.000905 0.002097 0.002281 0.000975 0.000318 0.000000 0.000000 0.000000
9.500000 0.014699 0.002213 0.005098 0.012010 0.001485 0.003578 0.010583 0.001626 0.003181 0.441981 0.014791 0.137091 0.025978 0.005042 0.008647 0.013407 0.002167 0.004780 0.488675 0.012002 0.138169 0.014086 0.002394 0.005482 0.011740 0.001796 0.003650 0.010094 0.001599 0.003382 0.441095 0.000029 0.187425 0.024311 0.005282 0.009093 0.012598 0.002262 0.005178 0.475795 0.011610 0.168531
9.700000 0.139258 0.014825 0.044033 0.131016 0.013716 0.044093 0.130329 0.011737 0.045059 0.494728 -0.017595 0.125486 0.183860 0.017486 0.047544 0.138512 0.012922 0.045276 0.544512 -0.017088 0.149668 0.135312 0.017136 0.047382 0.127182 0.015595 0.047730 0.126239 0.015471 0.048928 0.443451 -0.000917 0.090095 0.179043 0.021573 0.053260 0.134312 0.016824 0.048984 0.489834 -0.000031 0.112669
9.900000 0.364600 0.005991 0.048451 0.355537 0.005963 0.052556 0.355218 0.006080 0.052963 0.490247 -0.001427 0.100957 0.398805 0.002742 0.030264 0.364281 0.006069 0.048920 0.496536 0.006851 0.082316 0.357905 0.008733 0.060306 0.348833 0.009043 0.065599 0.348456 0.009417 0.066231 0.455298 0.002443 0.078477 0.391229 0.003701 0.039364 0.357539 0.008807 0.060765 0.459996 0.014455 0.062508
10.100000 0.388676 0.006341 0.009713 0.378516 0.003337 0.012927 0.378432 0.003321 0.012935 0.427098 0.018745 0.040842 0.413481 0.015289 0.008856 0.388462 0.006177 0.009931 0.479321 0.076086 0.011727 0.376925 0.007000 0.014379 0.366500 0.003992 0.018020 0.366416 0.003986 0.018113 0.403717 0.017412 0.033617 0.402033 0.015308 0.008745 0.376705 0.006798 0.014550 0.457538 0.068246 0.012424
10.300000 0.366911 0.025007 0.005902 0.346373 0.017693 0.006698 0.346299 0.017676 0.007265 0.388631 0.034839 0.012870 0.418647 0.035870 0.006745 0.366224 0.024734 0.007613 0.515288 0.086470 0.009268 0.352590 0.026304 0.006726 0.331077 0.017606 0.007285 0.331002 0.017549 0.007870 0.370699 0.028373 0.016042 0.406362 0.036723 0.006376 0.351858 0.025663 0.007413 0.503221 0.085065 0.010308
10.500000 0.361228 0.033892 0.004872 0.325302 0.019851 0.007210 0.325234 0.019835 0.007960 0.343852 0.025885 0.005952 0.439290 0.043263 0.006030 0.359611 0.032456 0.006009 0.507359 0.032296 0.024029 0.346102 0.035069 0.005328 0.308259 0.019570 0.008271 0.308189 0.019530 0.008489 0.327810 0.026635 0.006047 0.427291 0.043913 0.006560 0.344389 0.033958 0.006267 0.495809 0.032770 0.024940
10.700000 0.352110 0.029902 0.003120 0.307704 0.015504 0.007184 0.307578 0.015524 0.007716 0.331620 0.022532 0.009039 0.419249 0.028404 0.005052 0.349253 0.029097 0.004189 0.464227 0.013782 0.025558 0.336471 0.030611 0.003382 0.289623 0.016421 0.009101 0.289496 0.016463 0.009064 0.313023 0.023928 0.008903 0.406213 0.028633 0.004849 0.333432 0.030327 0.004183 0.451918 0.014053 0.026799
10.900000 0.338912 0.022613 0.002632 0.295358 0.012268 0.006830 0.295137 0.012352 0.006758 0.314269 0.016016 0.004493 0.381466 0.015070 0.005178 0.334653 0.021923 0.002982 0.430183 0.017252 0.013442 0.322547 0.023742 0.003703 0.276452 0.012558 0.008088 0.276210 0.012612 0.008011 0.296133 0.016715 0.004705 0.367172 0.014882 0.006581 0.318057 0.022494 0.004106 0.416193 0.018829 0.012403
