#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.455325 0.285258 0.034857 -4.455883 0.284343 0.034370 -4.455883 0.284343 0.034219 0.000000 0.000000 0.000000 -4.368190 0.334898 0.110833 -4.455325 0.285258 0.034696 0.000000 0.000000 0.000000 -4.442108 0.272347 0.045847 -4.443170 0.271769 0.044901 -4.443170 0.271769 0.044901 0.000000 0.000000 0.000000 -4.340214 0.303129 0.119862 -4.442108 0.272347 0.045847 0.000000 0.000000 0.000000
9.300000 -4.264413 0.296611 0.168706 -4.266224 0.296708 0.168499 -4.266224 0.296708 0.153776 0.000000 0.000000 0.000000 -4.107554 0.299146 0.190337 -4.264413 0.296611 0.153958 0.000000 0.000000 0.000000 -4.232751 0.271670 0.153226 -4.234559 0.271659 0.153030 -4.234559 0.271659 0.153030 0.000000 0.000000 0.000000 -4.074697 0.268572 0.167628 -4.232751 0.271670 0.153226 0.000000 0.000000 0.000000
9.500000 -3.938591 0.263490 0.162122 -3.943334 0.263521 0.162036 -3.943334 0.263521 0.149196 0.000000 0.000000 0.000000 -3.727436 0.253234 0.161998 -3.938591 0.263490 0.149230 0.000000 0.000000 0.000000 -3.906571 0.247797 0.144496 -3.911269 0.247189 0.144473 -3.911269 0.247189 0.144473 0.000000 0.000000 0.000000 -3.688570 0.244898 0.142377 -3.906571 0.247797 0.144496 0.000000 0.000000 0.000000
9.700000 -3.521793 0.232405 0.138601 -3.528272 0.232847 0.138822 -3.528272 0.232847 0.133715 0.000000 0.000000 0.000000 -3.360516 0.221238 0.135303 -3.521793 0.232405 0.134265 0.000000 0.000000 0.000000 -3.494220 0.221208 0.129739 -3.500551 0.221489 0.129840 -3.500551 0.221489 0.128364 0.000000 0.000000 0.000000 -3.328875 0.217473 0.131438 -3.494220 0.221208 0.128549 0.000000 0.000000 0.000000
9.900000 -3.231125 0.202902 0.117355 -3.238648 0.203821 0.117837 -3.238648 0.203821 0.111370 0.000000 0.000000 0.000000 -3.109093 0.206391 0.120784 -3.231125 0.202902 0.111658 0.000000 0.000000 0.000000 -3.201447 0.197803 0.118700 -3.208704 0.198010 0.117422 -3.208704 0.198010 0.116541 0.000000 0.000000 0.000000 -3.076628 0.192457 0.135412 -3.201447 0.197803 0.115757 0.000000 0.000000 0.000000
10.100000 -3.061199 0.182918 0.106672 -3.074000 0.184756 0.105373 -3.074000 0.184756 0.097786 0.000000 0.000000 0.000000 -2.922833 0.163301 0.104260 -3.061199 0.182918 0.097683 0.000000 0.000000 0.000000 -3.030238 0.169379 0.108064 -3.042434 0.169970 0.107939 -3.042434 0.172292 0.098246 0.000000 0.000000 0.000000 -2.890097 0.157639 0.113652 -3.030238 0.171111 0.100441 0.000000 0.000000 0.000000
10.300000 -2.929688 0.151768 0.088058 -2.942348 0.153496 0.088630 -2.942348 0.153496 0.086361 0.000000 0.000000 0.000000 -2.828179 0.138022 0.089388 -2.929688 0.151768 0.086073 0.000000 0.000000 0.000000 -2.899317 0.144071 0.104910 -2.910808 0.146015 0.103080 -2.910808 0.148146 0.100121 0.000000 0.000000 0.000000 -2.795759 0.134634 0.108280 -2.899317 0.145808 0.101718 0.000000 0.000000 0.000000
10.500000 -2.800486 0.127704 0.079839 -2.808266 0.127665 0.080014 -2.808266 0.127665 0.072561 0.000000 0.000000 0.000000 -2.727297 0.115975 0.083373 -2.800486 0.127704 0.071738 0.000000 0.000000 0.000000 -2.774544 0.118266 0.097712 -2.782127 0.118667 0.097757 -2.782127 0.122890 0.092783 0.000000 0.000000 0.000000 -2.694615 0.117114 0.099204 -2.774544 0.122773 0.092504 0.000000 0.000000 0.000000
10.700000 -2.670939 0.103736 0.077487 -2.675569 0.104017 0.077594 -2.675569 0.105650 0.068448 0.000000 0.000000 0.000000 -2.621975 0.096281 0.078796 -2.670939 0.104480 0.069844 0.000000 0.000000 0.000000 -2.644450 0.100794 0.086372 -2.648118 0.100115 0.086761 -2.648118 0.102199 0.080157 0.000000 0.000000 0.000000 -2.597718 0.094748 0.086802 -2.644450 0.102247 0.080224 0.000000 0.000000 0.000000
10.900000 -2.534077 0.081372 0.069487 -2.537364 0.081583 0.069639 -2.537364 0.083236 0.066370 0.000000 0.000000 0.000000 -2.489749 0.080009 0.077766 -2.534077 0.084352 0.066620 0.000000 0.000000 0.000000 -2.511116 0.072798 0.076657 -2.514090 0.073204 0.076283 -2.514090 0.074322 0.070471 0.000000 0.000000 0.000000 -2.467494 0.065879 0.083045 -2.511116 0.073713 0.070472 0.000000 0.000000 0.000000
