#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 0.403250 0.049604 0.077654 0.402692 0.049543 0.077468 0.402692 0.049543 0.077468 0.000000 0.000000 0.000000 0.439615 0.058242 0.082649 0.403250 0.049604 0.077654 0.000000 0.000000 0.000000 0.336661 0.031245 0.073123 0.335991 0.031064 0.072795 0.335991 0.029422 0.072795 0.000000 0.000000 0.000000 0.377758 0.043208 0.080878 0.336661 0.029681 0.073123 0.000000 0.000000 0.000000
9.300000 0.437659 0.063797 0.076090 0.437225 0.063978 0.076165 0.437225 0.063978 0.076165 0.000000 0.000000 0.000000 0.470434 0.058812 0.066423 0.437659 0.063797 0.076090 0.000000 0.000000 0.000000 0.381750 0.047862 0.077986 0.381301 0.047857 0.077930 0.381301 0.047857 0.077930 0.000000 0.000000 0.000000 0.412843 0.043728 0.067728 0.381750 0.047862 0.077986 0.000000 0.000000 0.000000
9.500000 0.478762 0.035173 0.043131 0.478010 0.035381 0.043368 0.478010 0.035381 0.043368 0.000000 0.000000 0.000000 0.500441 0.026423 0.032795 0.478762 0.035173 0.043131 0.000000 0.000000 0.000000 0.409135 0.023030 0.035940 0.408342 0.023145 0.035932 0.408342 0.023145 0.035932 0.000000 0.000000 0.000000 0.424608 0.019488 0.032225 0.409135 0.023030 0.035940 0.000000 0.000000 0.000000
9.700000 0.492217 0.008909 0.015340 0.491271 0.008716 0.015064 0.491271 0.008702 0.015207 0.000000 0.000000 0.000000 0.517780 0.018480 0.026874 0.492217 0.008909 0.015593 0.000000 0.000000 0.000000 0.400523 0.015235 0.018706 0.399367 0.014902 0.018014 0.399367 0.014677 0.018014 0.000000 0.000000 0.000000 0.431139 0.029731 0.033358 0.400523 0.015104 0.018706 0.000000 0.000000 0.000000
9.900000 0.476689 0.015009 0.014841 0.474895 0.014053 0.014154 0.474895 0.014053 0.014154 0.000000 0.000000 0.000000 0.509141 0.036368 0.032675 0.476689 0.015009 0.014841 0.000000 0.000000 0.000000 0.374993 0.022222 0.019629 0.372798 0.021560 0.018341 0.372798 0.020828 0.018341 0.000000 0.000000 0.000000 0.412668 0.047959 0.041020 0.374993 0.021447 0.019629 0.000000 0.000000 0.000000
10.100000 0.456139 0.023665 0.015655 0.455052 0.022244 0.014489 0.455052 0.022244 0.014489 0.000000 0.000000 0.000000 0.467553 0.036956 0.031932 0.456139 0.023665 0.015655 0.000000 0.000000 0.000000 0.345041 0.031497 0.021397 0.343371 0.030390 0.019690 0.343371 0.030390 0.019690 0.000000 0.000000 0.000000 0.362404 0.050265 0.041528 0.345041 0.031497 0.021397 0.000000 0.000000 0.000000
10.300000 0.444010 0.022880 0.017314 0.442377 0.021326 0.015980 0.442377 0.020199 0.015980 0.000000 0.000000 0.000000 0.463150 0.033245 0.032496 0.444010 0.021974 0.017314 0.000000 0.000000 0.000000 0.327506 0.032483 0.023604 0.326180 0.030446 0.021891 0.326180 0.028318 0.021891 0.000000 0.000000 0.000000 0.341570 0.042503 0.042465 0.327506 0.029679 0.023604 0.000000 0.000000 0.000000
10.500000 0.434397 0.020177 0.015760 0.434096 0.019364 0.015354 0.434096 0.019233 0.015354 0.000000 0.000000 0.000000 0.440170 0.028049 0.023261 0.434397 0.019283 0.015760 0.000000 0.000000 0.000000 0.310961 0.027874 0.022677 0.310687 0.026619 0.021836 0.310687 0.026142 0.021836 0.000000 0.000000 0.000000 0.315455 0.034011 0.033018 0.310961 0.025916 0.022677 0.000000 0.000000 0.000000
10.700000 0.429764 0.017658 0.015172 0.425602 0.016742 0.014450 0.425602 0.016082 0.014450 0.000000 0.000000 0.000000 0.505743 0.029952 0.029202 0.429764 0.016434 0.015265 0.000000 0.000000 0.000000 0.299692 0.024080 0.022145 0.295798 0.023011 0.021660 0.295798 0.022045 0.021660 0.000000 0.000000 0.000000 0.368355 0.036269 0.033749 0.299692 0.022642 0.022447 0.000000 0.000000 0.000000
10.900000 0.426979 0.016329 0.014921 0.426782 0.015668 0.014557 0.426782 0.013471 0.014557 0.000000 0.000000 0.000000 0.423778 0.024800 0.018716 0.426979 0.014035 0.014935 0.000000 0.000000 0.000000 0.297296 0.022657 0.020051 0.294521 0.022186 0.019358 0.294521 0.018809 0.019358 0.000000 0.000000 0.000000 0.334031 0.026488 0.035732 0.297296 0.019254 0.020051 0.000000 0.000000 0.000000
