#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 0.388439 0.068086 0.066703 0.387790 0.068093 0.066654 0.387790 0.067906 0.066654 0.000000 0.000000 0.000000 0.425728 0.069744 0.068900 0.388439 0.068030 0.066703 0.000000 0.000000 0.000000 0.330388 0.049317 0.068468 0.329587 0.049325 0.068323 0.329587 0.048838 0.068323 0.000000 0.000000 0.000000 0.375048 0.054612 0.075198 0.330388 0.048962 0.068468 0.000000 0.000000 0.000000
9.300000 0.422185 0.075509 0.065111 0.421634 0.075427 0.065149 0.421634 0.074559 0.065149 0.000000 0.000000 0.000000 0.458339 0.065737 0.061161 0.422185 0.074534 0.065111 0.000000 0.000000 0.000000 0.372255 0.071835 0.073250 0.371716 0.071846 0.073341 0.371716 0.071846 0.073341 0.000000 0.000000 0.000000 0.401459 0.064519 0.065361 0.372255 0.071835 0.073250 0.000000 0.000000 0.000000
9.500000 0.470900 0.040640 0.039886 0.469769 0.040764 0.040018 0.469769 0.040752 0.040018 0.000000 0.000000 0.000000 0.497713 0.030710 0.033721 0.470900 0.040335 0.039888 0.000000 0.000000 0.000000 0.406307 0.032230 0.039936 0.405115 0.032376 0.039797 0.405115 0.031561 0.039797 0.000000 0.000000 0.000000 0.425144 0.024608 0.032229 0.406307 0.031877 0.039936 0.000000 0.000000 0.000000
9.700000 0.484010 0.010194 0.014271 0.482742 0.009864 0.013867 0.482742 0.009864 0.014261 0.000000 0.000000 0.000000 0.509078 0.015407 0.023415 0.484010 0.010194 0.014826 0.000000 0.000000 0.000000 0.392305 0.012537 0.017942 0.390755 0.012142 0.017099 0.390755 0.011000 0.017099 0.000000 0.000000 0.000000 0.421491 0.021061 0.031149 0.392305 0.011615 0.017942 0.000000 0.000000 0.000000
9.900000 0.465525 0.012678 0.014593 0.463335 0.010846 0.013720 0.463335 0.010846 0.013720 0.000000 0.000000 0.000000 0.494797 0.020720 0.028374 0.465525 0.011313 0.014593 0.000000 0.000000 0.000000 0.361511 0.018096 0.019403 0.358612 0.015646 0.018332 0.358612 0.015646 0.018332 0.000000 0.000000 0.000000 0.400694 0.035590 0.037873 0.361511 0.018096 0.019403 0.000000 0.000000 0.000000
10.100000 0.444739 0.012738 0.015511 0.442129 0.011603 0.013734 0.442129 0.011603 0.013734 0.000000 0.000000 0.000000 0.465565 0.024613 0.028709 0.444739 0.012738 0.015511 0.000000 0.000000 0.000000 0.332254 0.018213 0.021275 0.329074 0.016402 0.019294 0.329074 0.016402 0.019294 0.000000 0.000000 0.000000 0.355677 0.032074 0.038664 0.332254 0.018213 0.021275 0.000000 0.000000 0.000000
10.300000 0.433431 0.014319 0.015189 0.431457 0.013055 0.014157 0.431457 0.012750 0.014157 0.000000 0.000000 0.000000 0.448920 0.025362 0.028238 0.433431 0.014015 0.015189 0.000000 0.000000 0.000000 0.314165 0.019472 0.021570 0.311222 0.017989 0.019848 0.311222 0.017989 0.019848 0.000000 0.000000 0.000000 0.337196 0.033365 0.038632 0.314165 0.019080 0.021570 0.000000 0.000000 0.000000
10.500000 0.425308 0.015006 0.014395 0.423978 0.014469 0.013587 0.423978 0.014469 0.013587 0.000000 0.000000 0.000000 0.440218 0.021993 0.023821 0.425308 0.014987 0.014395 0.000000 0.000000 0.000000 0.303033 0.020428 0.020548 0.301180 0.019853 0.019217 0.301180 0.019853 0.019217 0.000000 0.000000 0.000000 0.323664 0.028174 0.033524 0.303033 0.020428 0.020548 0.000000 0.000000 0.000000
10.700000 0.411664 0.011987 0.013767 0.410224 0.010998 0.013208 0.410224 0.010420 0.013208 0.000000 0.000000 0.000000 0.433330 0.019877 0.023172 0.411664 0.011109 0.013767 0.000000 0.000000 0.000000 0.284474 0.017298 0.020528 0.282311 0.015854 0.019697 0.282311 0.015271 0.019697 0.000000 0.000000 0.000000 0.316146 0.029121 0.032060 0.284474 0.016236 0.020528 0.000000 0.000000 0.000000
10.900000 0.404010 0.011424 0.013313 0.399611 0.010999 0.012404 0.399611 0.010298 0.012404 0.000000 0.000000 0.000000 0.464422 0.019563 0.026326 0.404010 0.011266 0.013313 0.000000 0.000000 0.000000 0.279664 0.017102 0.019391 0.275136 0.016366 0.018670 0.275136 0.015296 0.018670 0.000000 0.000000 0.000000 0.337107 0.025739 0.032405 0.279664 0.016559 0.019391 0.000000 0.000000 0.000000
