#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 0.011854 0.007928 0.005990 0.011274 0.007930 0.005675 0.011274 0.007930 0.005687 0.000000 0.000000 0.000000 0.024022 0.010297 0.010328 0.011854 0.007928 0.006039 0.000000 0.000000 0.000000 0.006793 0.005198 0.003616 0.006827 0.005160 0.003623 0.006815 0.005145 0.003615 0.000000 0.000000 0.000000 0.005029 0.007332 0.001527 0.006781 0.005182 0.003607 0.000000 0.000000 0.000000
9.300000 0.027587 0.016997 0.010078 0.026991 0.016711 0.009965 0.026991 0.016671 0.010196 0.000000 0.388573 0.000000 0.040371 0.023622 0.013513 0.027584 0.016961 0.010323 0.000000 0.470982 0.000000 0.018524 0.012141 0.006906 0.017957 0.011879 0.006796 0.017950 0.011865 0.006927 0.000000 0.344828 0.000000 0.030204 0.018799 0.009227 0.018517 0.012129 0.007032 0.000000 0.363350 0.000000
9.500000 0.118361 0.042631 0.029960 0.112862 0.041933 0.029486 0.112780 0.041846 0.029906 0.198305 0.107146 0.055556 0.169429 0.051575 0.035278 0.118278 0.042252 0.030374 0.218719 0.082417 0.053384 0.098062 0.037176 0.025771 0.092970 0.035378 0.025030 0.092830 0.034660 0.026359 0.316224 -0.001270 0.084086 0.143756 0.049979 0.031768 0.097928 0.036425 0.027067 0.310733 -0.007770 0.079307
9.700000 0.321936 0.051027 0.040639 0.311688 0.048733 0.041773 0.311595 0.048181 0.042684 0.291615 0.015624 0.025960 0.375477 0.046890 0.032095 0.321833 0.050430 0.041457 0.281301 0.023692 0.025384 0.294176 0.043620 0.040881 0.284192 0.045255 0.043407 0.284058 0.045223 0.044185 0.271305 0.026701 0.009144 0.340687 0.040253 0.025319 0.294038 0.043753 0.041816 0.260379 0.035405 0.003443
9.900000 0.437692 0.030504 0.020288 0.429196 0.028246 0.022322 0.429095 0.028272 0.022257 0.262364 0.080398 0.004986 0.460955 0.035184 0.014413 0.437590 0.030175 0.021194 0.265133 0.078831 0.006458 0.397412 0.027730 0.017594 0.389057 0.025065 0.019227 0.388952 0.024336 0.020491 0.266448 0.021277 0.022187 0.413098 0.038118 0.012403 0.397312 0.027335 0.019930 0.266688 0.026526 0.023464
10.100000 0.443623 0.030659 0.009200 0.431933 0.024456 0.011068 0.431898 0.023945 0.011640 0.227524 0.052841 0.002241 0.475193 0.043557 0.005703 0.443590 0.030381 0.011357 0.264531 0.149399 0.041370 0.384242 0.032150 0.008310 0.371039 0.026514 0.010571 0.371013 0.026367 0.010555 0.264374 0.031906 0.058162 0.417725 0.046861 0.004195 0.384218 0.032096 0.008675 0.239979 0.114556 0.030938
10.300000 0.432743 0.034378 0.006532 0.407621 0.025769 0.010631 0.407600 0.025724 0.010619 0.598181 -0.184066 0.461919 0.486875 0.039992 0.010625 0.432723 0.034334 0.007987 0.627866 -0.144380 0.418018 0.361774 0.039312 0.006928 0.331406 0.024594 0.011053 0.331398 0.024582 0.011049 0.000000 0.345804 0.000000 0.424563 0.042843 0.013214 0.361765 0.039306 0.007242 0.372765 0.040311 0.372765
10.500000 0.413954 0.029228 0.009692 0.384885 0.022408 0.013560 0.384884 0.022310 0.013563 0.000000 0.363045 0.000000 0.452113 0.023135 0.016736 0.413941 0.029239 0.009683 0.454013 0.007319 0.454013 0.335881 0.031979 0.008654 0.299305 0.021521 0.011264 0.299305 0.020980 0.011263 0.000000 0.281648 0.000000 0.382155 0.023885 0.017428 0.335861 0.031346 0.009277 0.433977 -0.034204 0.433977
10.700000 0.398081 0.023291 0.013168 0.370681 0.020748 0.016349 0.370679 0.019675 0.016351 0.492594 -0.111306 0.492594 0.432767 0.019581 0.017229 0.398011 0.023227 0.013374 0.510050 -0.018630 0.510050 0.313746 0.024550 0.010072 0.278002 0.017480 0.011787 0.278002 0.016589 0.011784 0.287139 -0.012688 0.287139 0.357111 0.017529 0.016988 0.313666 0.023380 0.010016 0.418424 -0.010937 0.418424
10.900000 0.387485 0.020699 0.015789 0.360828 0.018471 0.018110 0.360814 0.017309 0.018103 0.408462 -0.032935 0.408462 0.423693 0.015884 0.020432 0.387327 0.020004 0.015631 0.442521 0.015091 0.442521 0.299317 0.018488 0.012215 0.264361 0.012693 0.012635 0.264341 0.012264 0.012615 0.332480 -0.010143 0.332480 0.343853 0.013831 0.018472 0.299093 0.017531 0.012002 0.396610 -0.005299 0.396610
