#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 0.175352 0.082372 0.046415 0.174145 0.082177 0.046289 0.174145 0.082177 0.046289 0.000000 0.000000 0.000000 0.233390 0.086651 0.054494 0.175352 0.082372 0.046415 0.000000 0.000000 0.000000 0.132698 0.069600 0.035451 0.131639 0.069401 0.035405 0.131639 0.069401 0.036955 0.000000 0.000000 0.000000 0.186043 0.078464 0.041290 0.132698 0.069600 0.037106 0.000000 0.000000 0.000000
9.300000 0.236993 0.083967 0.051263 0.235622 0.084124 0.051154 0.235617 0.084129 0.052817 0.000000 0.000000 0.000000 0.301944 0.083683 0.053950 0.236988 0.083972 0.052821 0.000000 0.000000 0.000000 0.193580 0.075658 0.041045 0.192159 0.075658 0.040939 0.192152 0.075665 0.044766 0.000000 0.000000 0.000000 0.256403 0.072250 0.041980 0.193573 0.075664 0.044860 0.000000 0.000000 0.000000
9.500000 0.347821 0.070429 0.047147 0.342607 0.070370 0.047614 0.342600 0.070341 0.047703 0.000000 0.277304 0.000000 0.421423 0.053490 0.038844 0.347815 0.070426 0.047155 0.000000 0.282194 0.000000 0.301401 0.058739 0.037137 0.295918 0.059620 0.037405 0.295918 0.059620 0.039798 0.000000 0.000000 0.000000 0.365257 0.043037 0.030245 0.301401 0.058739 0.039336 0.000000 0.000000 0.000000
9.700000 0.458115 0.026309 0.022437 0.452084 0.026771 0.023352 0.452071 0.026756 0.023598 0.000000 0.295954 0.000000 0.489265 0.025694 0.017424 0.458102 0.026286 0.023002 0.328870 0.061106 0.328870 0.390454 0.022085 0.018716 0.384003 0.020865 0.018602 0.384002 0.020724 0.019069 0.000000 0.000000 0.000000 0.412429 0.029588 0.021796 0.390450 0.021734 0.019059 0.000000 0.000000 0.000000
9.900000 0.474226 0.015942 0.011517 0.469787 0.014305 0.010708 0.469776 0.013327 0.010777 0.341718 0.051352 0.133470 0.491747 0.026325 0.016488 0.474215 0.015188 0.011517 0.341718 0.051380 0.131806 0.381669 0.019261 0.016450 0.376336 0.016532 0.015048 0.376336 0.016527 0.015048 0.000000 0.000000 0.000000 0.400666 0.032418 0.022337 0.381669 0.019014 0.016450 0.000000 0.000000 0.000000
10.100000 0.454485 0.016618 0.012944 0.444226 0.012780 0.011372 0.444215 0.012589 0.011355 0.000000 0.437023 0.000000 0.490186 0.024911 0.022594 0.454471 0.016248 0.013515 0.000000 0.494841 0.000000 0.347001 0.022056 0.019128 0.333456 0.017617 0.016615 0.333456 0.017617 0.016615 0.000000 0.000000 0.000000 0.392164 0.032356 0.030107 0.346998 0.022060 0.019124 0.000000 0.000000 0.000000
10.300000 0.438871 0.014121 0.014690 0.425536 0.011395 0.012781 0.425532 0.011391 0.012776 0.000000 0.000000 0.000000 0.461386 0.016824 0.022824 0.438865 0.014118 0.014689 0.000000 0.445191 0.000000 0.323413 0.018976 0.021479 0.305262 0.015317 0.018866 0.305262 0.015317 0.018867 0.000000 0.000000 0.000000 0.352030 0.021611 0.031254 0.323413 0.018976 0.021479 0.000000 0.315075 0.000000
10.500000 0.424607 0.011033 0.013563 0.413207 0.007842 0.012194 0.413207 0.007842 0.012190 0.000000 0.000000 0.000000 0.449179 0.013060 0.020234 0.424607 0.010052 0.013563 0.000000 0.403884 0.000000 0.302343 0.015408 0.019375 0.286046 0.011308 0.017529 0.286046 0.011308 0.017529 0.000000 0.000000 0.000000 0.335501 0.017438 0.027763 0.302343 0.015408 0.019375 0.000000 0.301638 0.000000
10.700000 0.411422 0.007645 0.012645 0.401354 0.006252 0.011013 0.401354 0.006209 0.010931 0.000000 0.000000 0.000000 0.438875 0.007562 0.019810 0.411423 0.007405 0.012719 0.000000 0.419207 0.000000 0.283781 0.011386 0.018683 0.268754 0.009760 0.016743 0.268754 0.008817 0.016743 0.000000 0.000000 0.000000 0.323299 0.010974 0.027184 0.283781 0.011374 0.018891 0.000000 0.314245 0.000000
10.900000 0.403511 0.005974 0.012101 0.394273 0.004728 0.011071 0.394273 0.004720 0.011071 0.000000 0.000000 0.000000 0.434203 0.007871 0.018102 0.403499 0.005523 0.012116 0.000000 0.422232 0.000000 0.269450 0.008948 0.018266 0.255367 0.008002 0.017128 0.255367 0.007293 0.017128 0.000000 0.000000 0.000000 0.315832 0.010375 0.025968 0.269416 0.008025 0.018358 0.000000 0.299404 0.000000
