#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.494999 0.000001 0.000000 -4.494999 0.000001 0.000000 -4.494999 0.000001 0.000000 0.000000 0.000000 0.000000 -4.494998 4.494998 0.000000 -4.494999 0.000001 0.000000 0.000000 0.000000 0.000000 -4.494999 0.000001 0.000000 -4.494999 0.000001 0.000000 -4.494999 0.000001 0.000000 0.000000 0.000000 0.000000 -4.494998 4.494998 0.000000 -4.494999 0.000001 0.000000 0.000000 0.000000 0.000000
9.300000 -4.494992 0.000008 0.000006 -4.494993 0.000008 0.000005 -4.494993 0.000008 0.000005 0.000000 0.000000 3.510000 -4.494989 0.000016 0.000006 -4.494993 0.000008 0.000005 0.000000 0.000000 3.532500 -4.494995 0.000005 0.000003 -4.494995 0.000005 0.000003 -4.494996 0.000005 0.000003 0.000000 0.000000 4.070000 -4.494988 0.000004 0.000008 -4.494995 0.000005 0.000003 0.000000 0.000000 4.035658
9.500000 -4.494783 0.000114 0.000112 -4.494811 0.000101 0.000100 -4.494811 0.000100 0.000100 -2.920000 -0.030000 0.498730 -4.494443 0.000262 0.000267 -4.494784 0.000114 0.000112 -2.940000 -0.036069 0.494221 -4.494821 0.000114 0.000095 -4.494845 0.000102 0.000083 -4.494846 0.000101 0.000085 -3.436077 0.091281 0.298302 -4.494506 0.000294 0.000249 -4.494821 0.000113 0.000097 -3.419729 0.080741 0.311559
9.700000 -4.490349 0.023388 0.003132 -4.492584 0.018189 0.001090 -4.492585 0.018179 0.001092 -2.858580 0.024374 0.290010 -4.401922 0.082174 0.068808 -4.490360 0.023097 0.003127 -2.875313 0.033676 0.258492 -4.488017 0.023455 0.005588 -4.492614 0.019345 0.001179 -4.492616 0.019268 0.001178 -3.174989 0.034890 0.297685 -4.393980 0.090539 0.078393 -4.488054 0.023396 0.005555 -3.157741 0.024166 0.299571
9.900000 -4.180198 0.101637 0.168797 -4.211730 0.096558 0.162302 -4.211787 0.096513 0.162531 -2.718627 0.044556 0.225201 -3.963565 0.123705 0.141406 -4.180259 0.100063 0.168873 -2.733905 0.063023 0.209425 -4.165421 0.107207 0.188597 -4.197203 0.105978 0.180087 -4.197368 0.105971 0.180408 -3.025085 0.042177 0.237720 -3.945527 0.124970 0.160957 -4.165591 0.106356 0.189579 -3.023340 0.050164 0.225258
10.100000 -3.805223 0.098952 0.136431 -3.832318 0.096466 0.143286 -3.832338 0.096256 0.143367 -2.678187 0.090310 0.184015 -3.647876 0.115406 0.102130 -3.805242 0.098953 0.136476 -2.665253 0.097774 0.169916 -3.786397 0.093608 0.158063 -3.813753 0.093493 0.165500 -3.813809 0.093464 0.165889 -2.944748 0.045579 0.181823 -3.626415 0.106805 0.124618 -3.786452 0.093542 0.158275 -2.957553 0.069714 0.149555
10.300000 -3.555945 0.096999 0.101295 -3.586348 0.092271 0.115514 -3.586354 0.092260 0.115521 -2.490000 0.090000 0.649906 -3.409404 0.114613 0.058494 -3.555959 0.096984 0.101336 -2.572904 0.156489 0.214772 -3.535894 0.085716 0.128389 -3.564735 0.080066 0.137704 -3.564746 0.080056 0.137841 -2.819242 0.062313 0.277868 -3.390892 0.110390 0.076244 -3.535912 0.085385 0.128459 -2.759939 0.038108 0.190593
10.500000 -3.357264 0.086826 0.073457 -3.403901 0.079596 0.094722 -3.403904 0.079598 0.094724 -3.206957 3.206957 0.139214 -3.180068 0.100028 0.038267 -3.357305 0.086674 0.073418 -2.794361 0.974361 0.093642 -3.338776 0.078212 0.100728 -3.381815 0.068765 0.120920 -3.381821 0.068748 0.120923 -3.097945 3.097945 0.168233 -3.159241 0.090011 0.054540 -3.338814 0.077928 0.100804 -2.763198 0.302812 0.099730
10.700000 -3.183832 0.067318 0.065592 -3.236088 0.062476 0.080608 -3.236098 0.062431 0.080610 -3.093429 3.093429 0.116401 -3.011082 0.059940 0.050474 -3.183959 0.066584 0.065723 -2.704531 0.584531 0.067276 -3.166790 0.061622 0.088398 -3.215033 0.055061 0.104472 -3.215039 0.055066 0.104467 -3.106553 3.106553 0.074451 -2.994630 0.065068 0.069897 -3.166917 0.060772 0.088354 -2.718907 0.448907 0.063222
10.900000 -3.011884 0.043437 0.060202 -3.062544 0.039883 0.070086 -3.062545 0.039886 0.070094 -3.059662 3.059662 0.018955 -2.836061 0.036228 0.049014 -3.012229 0.043153 0.060628 -2.655161 0.347839 0.039757 -2.995046 0.051568 0.089054 -3.040658 0.045009 0.104295 -3.040643 0.047403 0.104314 -3.068007 3.068007 0.034760 -2.817999 0.048733 0.077088 -2.995356 0.050804 0.088891 -2.676949 0.362396 0.043976
