#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.494991 0.000013 0.000006 -4.494991 0.000012 0.000006 -4.494991 0.000012 0.000006 0.000000 0.000000 0.000000 -4.494984 0.000022 0.000010 -4.494991 0.000013 0.000006 0.000000 0.000000 0.000000 -4.494996 0.000007 0.000003 -4.494996 0.000007 0.000003 -4.494996 0.000007 0.000003 0.000000 0.000000 0.000000 -4.494994 0.000014 0.000001 -4.494996 0.000007 0.000003 0.000000 0.000000 0.000000
9.300000 -4.494943 0.000062 0.000037 -4.494945 0.000061 0.000036 -4.494945 0.000061 0.000036 0.000000 0.000000 3.195000 -4.494870 0.000117 0.000075 -4.494943 0.000062 0.000037 0.000000 0.000000 3.365000 -4.494969 0.000043 0.000020 -4.494970 0.000041 0.000019 -4.494970 0.000041 0.000019 0.000000 0.000000 3.556178 -4.494915 0.000077 0.000048 -4.494969 0.000043 0.000020 0.000000 0.000000 3.670000
9.500000 -4.494339 0.000395 0.000314 -4.494395 0.000373 0.000293 -4.494395 0.000373 0.000294 -2.790000 0.070000 0.326018 -4.493388 0.000914 0.000694 -4.494340 0.000395 0.000316 -2.789549 0.032155 0.332130 -4.494447 0.000391 0.000269 -4.494501 0.000362 0.000248 -4.494502 0.000360 0.000250 -3.224564 0.168133 0.183763 -4.493487 0.004032 0.000698 -4.494447 0.000388 0.000273 -3.251968 0.173745 0.178905
9.700000 -4.429624 0.085336 0.052960 -4.443791 0.076807 0.045939 -4.443803 0.076803 0.045947 -2.704064 0.123434 0.173887 -4.246096 0.164951 0.123306 -4.429638 0.085322 0.053686 -2.676597 0.093105 0.189372 -4.423428 0.084153 0.060321 -4.438028 0.074632 0.053188 -4.438046 0.074640 0.053226 -2.933191 0.060509 0.248656 -4.223242 0.149495 0.132638 -4.423447 0.084158 0.060368 -2.932917 0.068260 0.247862
9.900000 -4.010982 0.137670 0.143452 -4.040212 0.137222 0.145848 -4.040242 0.133584 0.147835 -2.483051 0.088592 0.175508 -3.804047 0.149072 0.109312 -4.011015 0.137647 0.144959 -2.461134 0.071970 0.187134 -3.993616 0.127558 0.159849 -4.023769 0.127821 0.166824 -4.023812 0.127798 0.167140 -2.796753 0.065237 0.205240 -3.779906 0.130917 0.121477 -3.993661 0.127542 0.160217 -2.788345 0.062657 0.211468
10.100000 -3.687910 0.124668 0.107399 -3.714883 0.118816 0.116383 -3.714896 0.118805 0.116228 -2.377689 0.083915 0.168489 -3.535006 0.134366 0.074764 -3.687923 0.124656 0.107576 -2.392293 0.116073 0.162313 -3.664770 0.111390 0.122173 -3.691642 0.108733 0.129510 -3.691656 0.108675 0.129748 -2.740025 0.056330 0.203100 -3.509351 0.122112 0.089683 -3.664785 0.111330 0.122320 -2.752825 0.084027 0.151741
10.300000 -3.467639 0.113075 0.080643 -3.501877 0.107412 0.091715 -3.501882 0.107411 0.091692 -2.505000 0.543545 0.000000 -3.305147 0.144636 0.041839 -3.467648 0.113083 0.080645 -2.553906 0.458266 0.300990 -3.445603 0.100968 0.097414 -3.476599 0.096779 0.107497 -3.476601 0.096767 0.107501 0.000000 0.000000 2.875000 -3.285398 0.120073 0.054777 -3.445608 0.103766 0.097424 -2.884017 2.884017 0.015106
10.500000 -3.288201 0.096339 0.066827 -3.336995 0.090627 0.080001 -3.336998 0.091531 0.080000 0.000000 0.000000 2.968908 -3.112415 0.107622 0.046440 -3.288214 0.096343 0.065907 -2.703775 2.703775 0.140987 -3.268486 0.089272 0.075358 -3.312547 0.082566 0.092199 -3.312548 0.082567 0.092188 0.000000 0.000000 3.120000 -3.090946 0.094335 0.053764 -3.268497 0.091040 0.075153 -2.682968 2.682968 0.169964
10.700000 -3.134834 0.074983 0.058908 -3.181046 0.071153 0.071798 -3.181042 0.071154 0.071562 -3.345000 3.345000 -0.103690 -2.970668 0.076060 0.047943 -3.134882 0.075032 0.058966 -2.623429 2.623429 0.120581 -3.115725 0.072822 0.073822 -3.157878 0.064194 0.088094 -3.157874 0.064189 0.088099 -3.235000 3.235000 -0.042103 -2.950792 0.074672 0.056554 -3.115768 0.073005 0.072300 -2.630761 2.630761 0.149257
10.900000 -2.976768 0.052220 0.055582 -3.020286 0.049214 0.064068 -3.020280 0.049212 0.064075 -2.994560 2.994560 0.014789 -2.803145 0.049463 0.047561 -2.976927 0.052372 0.055900 -2.547946 2.547946 0.083364 -2.958044 0.058806 0.071454 -2.997933 0.053735 0.081051 -2.997928 0.053730 0.081055 -2.985350 2.985350 0.030198 -2.784950 0.059799 0.060070 -2.958181 0.060478 0.071317 -2.597811 2.597811 0.072855
