#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.494949 0.000075 0.000031 -4.494949 0.000075 0.000031 -4.494949 0.000075 0.000031 0.000000 0.000000 0.000000 -4.494913 0.000097 0.000059 -4.494949 0.000075 0.000032 0.000000 0.000000 0.000000 -4.494975 0.000045 0.000016 -4.494976 0.000045 0.000015 -4.494976 0.000045 0.000015 0.000000 0.000000 0.000000 -4.494951 0.000075 0.000029 -4.494975 0.000045 0.000016 0.000000 0.000000 0.000000
9.300000 -4.494753 0.000248 0.000130 -4.494758 0.000245 0.000127 -4.494758 0.000246 0.000128 0.000000 0.000000 3.025000 -4.494515 0.000422 0.000240 -4.494753 0.000249 0.000131 0.000000 0.000000 3.025000 -4.494846 0.000200 0.000085 -4.494850 0.000196 0.000084 -4.494850 0.000196 0.000084 0.000000 0.000000 3.275000 -4.494664 0.000391 0.000176 -4.494846 0.000199 0.000085 0.000000 0.000000 3.275000
9.500000 -4.493469 0.001036 0.000621 -4.493561 0.001003 0.000595 -4.493561 0.001020 0.000595 -2.560000 0.169564 0.292246 -4.467556 0.074343 0.025170 -4.493469 0.001075 0.000625 -2.595000 0.105124 0.276211 -4.493639 0.001035 0.000613 -4.493738 0.000982 0.000576 -4.493738 0.000982 0.000577 0.000000 0.000000 3.192500 -4.461552 0.068840 0.031313 -4.493640 0.001035 0.000613 0.000000 0.000000 3.207500
9.700000 -4.316047 0.164337 0.094407 -4.335382 0.158545 0.088685 -4.335390 0.158554 0.089828 -2.404033 0.073051 0.224330 -4.056218 0.168118 0.121785 -4.316056 0.164345 0.094878 -2.399235 0.073217 0.224590 -4.304962 0.154935 0.104846 -4.324784 0.147717 0.096721 -4.324787 0.147717 0.096720 -2.706057 0.068705 0.250907 -4.029517 0.153385 0.136849 -4.304965 0.154934 0.104865 -2.702953 0.058026 0.292075
9.900000 -3.855844 0.148672 0.108056 -3.881635 0.149138 0.112867 -3.881669 0.149139 0.112910 -2.339530 0.087894 0.154332 -3.665176 0.158508 0.097846 -3.855880 0.148600 0.108102 -2.334806 0.089178 0.149862 -3.833406 0.136516 0.127385 -3.859730 0.138047 0.130940 -3.859740 0.138049 0.131024 -2.632629 0.076085 0.220650 -3.636945 0.150608 0.111447 -3.833417 0.136522 0.126087 -2.627958 0.082330 0.201201
10.100000 -3.574448 0.136791 0.089537 -3.598805 0.133744 0.093828 -3.598820 0.133747 0.092726 -2.076991 0.018854 0.230780 -3.431840 0.153914 0.075179 -3.574464 0.136794 0.089244 -2.098581 0.061914 0.239407 -3.549568 0.127864 0.102247 -3.573167 0.123438 0.106621 -3.573170 0.123403 0.104389 -2.695000 0.243202 0.142428 -3.406274 0.132673 0.075247 -3.549571 0.127849 0.100098 -2.682420 0.195013 0.127754
10.300000 -3.377284 0.125975 0.076428 -3.414061 0.117966 0.084430 -3.414066 0.117948 0.084436 -2.165000 0.337939 0.060000 -3.205002 0.142545 0.056556 -3.377292 0.125952 0.076448 -1.980000 0.163280 0.740639 -3.355286 0.114647 0.082521 -3.388282 0.111527 0.092639 -3.388283 0.111527 0.088776 0.000000 0.000000 2.625000 -3.182387 0.125499 0.049202 -3.355288 0.114648 0.081352 0.000000 0.000000 2.834768
10.500000 -3.218502 0.111078 0.063533 -3.263570 0.100420 0.077214 -3.263570 0.100418 0.077215 0.000000 0.000000 2.065000 -3.053344 0.111004 0.061694 -3.218508 0.111076 0.063527 0.000000 0.000000 2.779077 -3.196498 0.096482 0.071539 -3.236940 0.095750 0.087730 -3.236940 0.095750 0.080411 0.000000 0.000000 0.000000 -3.029206 0.099541 0.051970 -3.196502 0.096486 0.071955 0.000000 0.000000 2.796439
10.700000 -3.073503 0.085876 0.059232 -3.113949 0.078408 0.069182 -3.113952 0.078411 0.069179 0.000000 0.000000 2.945000 -2.913692 0.086000 0.057167 -3.073527 0.085898 0.059208 -2.480476 2.480476 0.226309 -3.053388 0.080124 0.062891 -3.089470 0.075030 0.078451 -3.089471 0.075140 0.073321 0.000000 0.000000 2.997079 -2.892218 0.077704 0.053144 -3.053399 0.079612 0.062940 -2.456556 2.456556 0.286912
10.900000 -2.926459 0.064077 0.054857 -2.963392 0.060354 0.061199 -2.963390 0.060351 0.059953 -2.880000 2.880000 0.072401 -2.765120 0.063915 0.050717 -2.926514 0.064132 0.055177 -2.575158 2.575158 0.055724 -2.905548 0.065702 0.066220 -2.938068 0.063810 0.071412 -2.938061 0.063820 0.069316 -2.730000 2.730000 0.190230 -2.743767 0.063129 0.050452 -2.905589 0.065743 0.063518 -2.490768 2.490768 0.143220
