#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.126503 0.384476 0.313322 -4.127368 0.384504 0.313011 -4.127368 0.384504 0.313011 0.000000 0.000000 0.000000 -4.003701 0.398458 0.340465 -4.126503 0.384476 0.313322 0.000000 0.000000 0.000000 -4.100965 0.380638 0.330694 -4.101997 0.380525 0.330369 -4.101997 0.380525 0.330369 0.000000 0.000000 0.000000 -3.954975 0.402875 0.351764 -4.100965 0.380638 0.330694 0.000000 0.000000 0.000000
9.300000 -3.987709 0.333367 0.288307 -3.988974 0.333191 0.288350 -3.988974 0.333191 0.288350 0.000000 0.000000 0.000000 -3.827985 0.344200 0.296594 -3.987709 0.333367 0.288307 0.000000 0.000000 0.000000 -3.955897 0.338703 0.307632 -3.957150 0.338517 0.307695 -3.957150 0.338517 0.307695 0.000000 0.000000 0.000000 -3.798820 0.345540 0.313072 -3.955897 0.338703 0.307632 0.000000 0.000000 0.000000
9.500000 -3.705076 0.278774 0.245831 -3.707449 0.278695 0.245653 -3.707449 0.280214 0.245653 0.000000 0.000000 0.000000 -3.513449 0.293153 0.254198 -3.705076 0.280772 0.245831 0.000000 0.000000 0.000000 -3.669733 0.273480 0.265535 -3.671852 0.273345 0.265355 -3.671852 0.282014 0.265355 0.000000 0.000000 0.000000 -3.493210 0.295760 0.265073 -3.669733 0.282392 0.265535 0.000000 0.000000 0.000000
9.700000 -3.312145 0.228333 0.207195 -3.314083 0.228922 0.206622 -3.314083 0.248990 0.206622 0.000000 0.000000 0.000000 -3.221722 0.214191 0.226920 -3.312145 0.248660 0.207195 0.000000 0.000000 0.000000 -3.276267 0.240038 0.235485 -3.278180 0.240467 0.235231 -3.278180 0.244057 0.235231 0.000000 0.000000 0.000000 -3.175858 0.229402 0.250983 -3.276267 0.244004 0.235485 0.000000 0.000000 0.000000
9.900000 -3.024428 0.195709 0.190734 -3.027166 0.195787 0.190470 -3.027166 0.218292 0.190470 0.000000 0.000000 0.000000 -2.937845 0.191856 0.198853 -3.024428 0.216181 0.190734 0.000000 0.000000 0.000000 -2.990598 0.214423 0.226973 -2.993235 0.215002 0.227488 -2.993235 0.216149 0.226010 0.000000 0.000000 0.000000 -2.901579 0.200340 0.249225 -2.990598 0.216887 0.225446 0.000000 0.000000 0.000000
10.100000 -2.851648 0.171218 0.169455 -2.854177 0.172069 0.168333 -2.854177 0.176605 0.168333 0.000000 0.000000 0.000000 -2.791833 0.150771 0.202160 -2.851648 0.175186 0.169455 0.000000 0.000000 0.000000 -2.816045 0.189970 0.209035 -2.818752 0.190048 0.209551 -2.818752 0.194773 0.199523 0.000000 0.000000 0.000000 -2.745011 0.163653 0.221706 -2.816045 0.192664 0.200016 0.000000 0.000000 0.000000
10.300000 -2.711026 0.145327 0.176134 -2.712466 0.145611 0.174362 -2.712466 0.146448 0.174362 0.000000 0.000000 0.000000 -2.674398 0.122751 0.209467 -2.711026 0.146484 0.176134 0.000000 0.000000 0.000000 -2.670613 0.148686 0.193398 -2.672899 0.150172 0.192738 -2.672899 0.154060 0.192738 0.000000 0.000000 0.000000 -2.615754 0.128202 0.225613 -2.670613 0.152811 0.193398 0.000000 0.000000 0.000000
10.500000 -2.560520 0.114926 0.206796 -2.559229 0.115306 0.206343 -2.559229 0.118850 0.205465 0.000000 0.000000 0.000000 -2.591788 0.096802 0.227190 -2.560520 0.117979 0.205668 0.000000 0.000000 0.000000 -2.526924 0.112619 0.218986 -2.526224 0.113850 0.219025 -2.526224 0.138023 0.219025 0.000000 0.000000 0.000000 -2.549715 0.119379 0.212310 -2.526924 0.139137 0.218986 0.000000 0.000000 0.000000
10.700000 -2.391887 0.104598 0.216949 -2.394608 0.108733 0.212497 -2.394608 0.108733 0.212497 0.000000 0.000000 0.000000 -2.379314 0.094738 0.218572 -2.391887 0.104598 0.216949 0.000000 0.000000 0.000000 -2.383620 0.094773 0.213983 -2.384300 0.094987 0.212819 -2.384300 0.094987 0.212819 0.000000 0.000000 0.000000 -2.372399 0.089360 0.222311 -2.383620 0.094773 0.213983 0.000000 0.000000 0.000000
10.900000 -2.292167 0.107463 0.247585 -2.292840 0.109066 0.247015 -2.292840 0.109066 0.246237 0.000000 0.000000 0.000000 -2.277264 0.077334 0.289177 -2.292167 0.107463 0.245959 0.000000 0.000000 0.000000 -2.252807 0.093970 0.261005 -2.250409 0.090049 0.258906 -2.250409 0.094585 0.258906 0.000000 0.000000 0.000000 -2.192424 0.057752 0.288870 -2.252807 0.094527 0.261005 0.000000 0.000000 0.000000
