#HM(0) Cen_All(1) Err+(2) Err-(3) Sat_All(4) Err+(5) Err-(6) SF_All(7) Err+(8) Err-(9) Q_All(10) Err+(11) Err-(12) Cen_Sat(13) Err+(14) Err-(15) SF_Q(16) Err+(17) Err-(18) 
9.100000 -0.000003 0.000001 0.000004 0.000384 0.000413 0.000177 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.000387 0.000179 0.000417 0.000000 0.000000 0.000000
9.300000 -0.000019 0.000007 0.000014 0.001356 0.046670 0.000538 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.001375 0.000545 0.046684 0.000000 0.000000 0.000000
9.500000 -0.004827 0.004707 0.007222 0.219952 0.091313 0.100354 -0.000001 0.000001 0.000004 0.000000 1.985290 0.000000 -0.224779 0.105065 0.099863 0.000000 0.000000 1.985297
9.700000 -0.020696 0.001541 0.002023 0.265938 0.030030 0.018853 -0.000008 0.000004 0.000013 1.914700 0.073445 1.655276 -0.286633 0.020247 0.031867 -1.914708 1.655261 0.073477
9.900000 -0.018720 0.001705 0.002914 0.163456 0.026371 0.017771 -0.000008 0.000003 0.000030 1.601014 0.043197 1.384638 -0.182176 0.019306 0.029602 -1.601021 1.384537 0.043197
10.100000 -0.020952 0.001069 0.005046 0.146553 0.031282 0.011451 -0.000007 0.000002 0.000019 1.485652 0.074402 1.460843 -0.167505 0.012554 0.036325 -1.485658 1.458531 0.074412
10.300000 -0.036574 0.001014 0.009393 0.179186 0.027879 0.015098 -0.000003 0.000002 0.000008 0.000000 1.296108 0.000000 -0.215760 0.016284 0.037645 0.000000 0.000000 1.296118
10.500000 -0.033307 0.001298 0.007537 0.145514 0.016824 0.012753 -0.000001 0.000001 0.000007 0.000000 0.000082 0.000000 -0.178821 0.014091 0.024720 0.000000 0.000000 0.000091
10.700000 -0.029004 0.000985 0.005414 0.147413 0.013977 0.013669 -0.000005 0.000005 0.000001 0.000000 0.000000 0.000000 -0.176417 0.014588 0.019240 0.000000 0.000000 0.000000
10.900000 -0.025035 0.000865 0.004068 0.148238 0.011232 0.012686 -0.000013 0.000013 0.000012 0.000000 0.100689 0.000000 -0.173273 0.013840 0.015390 0.000000 0.000000 0.101709
11.100000 -0.019825 0.000547 0.003125 0.130482 0.011529 0.012766 -0.000031 0.000031 0.000012 0.240549 -0.114007 0.240549 -0.150308 0.013120 0.014910 -0.240580 0.240580 -0.114030
11.300000 -0.017369 0.001420 0.001618 0.136127 0.006116 0.015485 -0.000175 0.000175 0.000018 0.151155 0.018497 0.151155 -0.153496 0.016962 0.007768 -0.151330 0.151330 0.018515
11.500000 -0.013771 0.001874 0.000456 0.119519 0.006013 0.012395 -0.000197 0.000197 0.000132 0.077629 0.074600 0.077629 -0.133290 0.014253 0.006476 -0.077826 0.077826 0.074651
11.700000 -0.006209 -0.000636 0.002046 0.090036 0.003734 0.013123 0.000140 0.000394 0.000220 -0.002959 0.019940 0.035527 -0.096245 0.012235 0.005288 0.003099 0.038225 0.020189
11.900000 -0.008013 0.000587 0.001371 0.096324 0.006980 0.009284 0.002203 0.001724 0.002203 -0.050354 0.050354 0.022203 -0.104337 0.009311 0.008087 0.052557 0.023166 0.052557
