#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.3579e-05 1.32386e-07 4.92751e-07 8.625 8.875 28275
9.00 1.46742e-08 2.16781e-10 1.6063e-10 8.875 9.125 49904
9.25 0.00019273 1.56669e-05 4.20968e-05 9.125 9.375 237110
9.50 0.000160948 2.018e-05 2.87428e-05 9.375 9.625 897589
9.75 0.00011554 4.41133e-05 2.95639e-05 9.625 9.875 2.50571e+06
10.00 0.000282885 9.25664e-05 0.000108741 9.875 10.125 3.52433e+06
10.25 0.00338882 0.000703461 0.00134027 10.125 10.375 2.51038e+06
10.50 0.0136814 0.0027296 0.00419406 10.375 10.625 1.56966e+06
10.75 0.0232097 0.00522584 0.00560066 10.625 10.875 969547
11.00 0.0266012 0.00535622 0.00573002 10.875 11.125 592823
11.25 0.0247913 0.00339579 0.00541048 11.125 11.375 347360
11.50 0.0202142 0.00075404 0.0055718 11.375 11.625 204248
11.75 0.0191696 0 0.0062609 11.625 11.875 118906
12.00 0.0275026 -0.000913367 0.00960911 11.875 12.125 69144
12.25 0.0553731 -0.00309383 0.0197102 12.125 12.375 39946
12.50 0.111953 -0.00633331 0.037401 12.375 12.625 22442
12.75 0.200046 -0.00798562 0.0571217 12.625 12.875 12679
13.00 0.321971 -0.00979292 0.0786695 12.875 13.125 6951
13.25 0.443598 -0.00692832 0.0878679 13.125 13.375 3628
13.50 0.569268 0 0.0947163 13.375 13.625 1835
13.75 0.649248 0.0116355 0.077089 13.625 13.875 897
14.00 0.736738 0.0165191 0.0672504 13.875 14.125 372
14.25 0.793867 0.0246293 0.0577892 14.125 14.375 144
14.50 0.839959 0.0383814 0.0287132 14.375 14.625 33
14.75 0.902696 0.020517 0.0485153 14.625 14.875 7
15.00 0.936164 0.0183828 0.0187589 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
