#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 4.31662e-06 -2.08865e-09 4.3024e-06 8.625 8.875 230164
9.00 9.61742e-06 -8.61197e-07 3.50977e-06 8.875 9.125 370063
9.25 0.00018635 1.44936e-05 3.58414e-05 9.125 9.375 1.24999e+06
9.50 0.000250113 1.62972e-05 4.98176e-05 9.375 9.625 3.36909e+06
9.75 0.000256505 2.6211e-05 6.1323e-05 9.625 9.875 4.38482e+06
10.00 0.000836244 0.000157809 0.000294732 9.875 10.125 3.22682e+06
10.25 0.00504341 0.000947235 0.00190724 10.125 10.375 1.87073e+06
10.50 0.0155162 0.00239582 0.00578852 10.375 10.625 1.02996e+06
10.75 0.0233424 0.00414855 0.00902824 10.625 10.875 528522
11.00 0.0237426 0.00380773 0.0099131 10.875 11.125 264433
11.25 0.0232995 0.00231638 0.0111291 11.125 11.375 125782
11.50 0.0244693 0.00140605 0.013111 11.375 11.625 57510
11.75 0.0252424 0.00139944 0.0136313 11.625 11.875 24576
12.00 0.0248617 0.00178156 0.0124431 11.875 12.125 10055
12.25 0.0252621 0.000556683 0.0129484 12.125 12.375 3645
12.50 0.031126 -0.000936372 0.0131045 12.375 12.625 1167
12.75 0.0491595 -0.000224192 0.0213606 12.625 12.875 295
13.00 0.0869739 -0.00408205 0.0452246 12.875 13.125 71
13.25 0.30248 -0.0181527 0.162358 13.125 13.375 9
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
