#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.47277e-08 1.07566e-10 3.38065e-10 8.625 8.875 27152
9.00 1.46867e-08 1.82559e-10 1.20544e-10 8.875 9.125 48567
9.25 0.000204183 1.93458e-05 5.19671e-05 9.125 9.375 229408
9.50 0.000175314 1.89037e-05 3.45528e-05 9.375 9.625 847705
9.75 0.000107122 4.25113e-05 2.79216e-05 9.625 9.875 2.3421e+06
10.00 0.000268377 9.00252e-05 0.000107661 9.875 10.125 3.42371e+06
10.25 0.00333701 0.000672652 0.00132054 10.125 10.375 2.46432e+06
10.50 0.0134476 0.0025054 0.00414534 10.375 10.625 1.54556e+06
10.75 0.0227328 0.00494367 0.00544705 10.625 10.875 957357
11.00 0.0259699 0.00481053 0.00539342 10.875 11.125 587627
11.25 0.0244056 0.00290201 0.00518135 11.125 11.375 345902
11.50 0.020342 0.000660844 0.00556667 11.375 11.625 204011
11.75 0.020099 0 0.00661071 11.625 11.875 119487
12.00 0.0300088 -0.00106652 0.0102194 11.875 12.125 69733
12.25 0.0597553 -0.00338868 0.0209886 12.125 12.375 40446
12.50 0.119456 -0.00637759 0.0381063 12.375 12.625 22860
12.75 0.210556 -0.00854176 0.059362 12.625 12.875 13100
13.00 0.334176 -0.00922251 0.0769463 12.875 13.125 7266
13.25 0.461505 -0.00815171 0.0903088 13.125 13.375 3849
13.50 0.581042 -0.00106734 0.0894124 13.375 13.625 1968
13.75 0.671144 0.00905621 0.0751122 13.625 13.875 987
14.00 0.753236 0.0140787 0.0672081 13.875 14.125 427
14.25 0.802243 0.0274775 0.0505977 14.125 14.375 179
14.50 0.851108 0.0349522 0.030028 14.375 14.625 39
14.75 0.900488 0.0152795 0.0412601 14.625 14.875 10
15.00 0.936794 0.0210446 0.0161 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
