#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 2.47944e-08 -1.00304e-08 1.04377e-08 8.625 8.875 53553
9.00 1.47424e-08 1.99698e-07 2.01844e-10 8.875 9.125 95008
9.25 0.00016878 1.51775e-05 2.86469e-05 9.125 9.375 431802
9.50 0.000170953 2.04789e-05 3.37073e-05 9.375 9.625 1.64389e+06
9.75 0.000172877 4.79147e-05 3.88678e-05 9.625 9.875 3.73238e+06
10.00 0.000483732 0.000161109 0.000168376 9.875 10.125 4.02241e+06
10.25 0.00415892 0.000927288 0.00164342 10.125 10.375 2.70759e+06
10.50 0.0160255 0.00374673 0.00553592 10.375 10.625 1.67082e+06
10.75 0.0275449 0.00648693 0.00836292 10.625 10.875 1.02039e+06
11.00 0.0328752 0.00696369 0.00935191 10.875 11.125 589309
11.25 0.0310292 0.00490388 0.00952859 11.125 11.375 333807
11.50 0.0273809 0.00237037 0.00962194 11.375 11.625 188857
11.75 0.0227522 0.00130207 0.00789134 11.625 11.875 105730
12.00 0.0217172 0.000248261 0.00789355 11.875 12.125 58406
12.25 0.0332261 -0.00136237 0.0127527 12.125 12.375 31647
12.50 0.0664814 -0.00386695 0.0263133 12.375 12.625 16578
12.75 0.128684 -0.00556007 0.0478424 12.625 12.875 8430
13.00 0.22158 -0.00595425 0.0704311 12.875 13.125 4086
13.25 0.319122 -0.00249687 0.0892835 13.125 13.375 1840
13.50 0.415274 0.00867683 0.0938079 13.375 13.625 747
13.75 0.527378 0.0229273 0.100386 13.625 13.875 268
14.00 0.627559 0.0384515 0.0981565 13.875 14.125 77
14.25 0.683347 0.0443693 0.0816556 14.125 14.375 14
14.50 0 0 0 14.375 14.625 0
14.75 0.855866 0.0480152 0.0681089 14.625 14.875 1
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
