#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.45709e-08 9.05969e-11 2.25231e-10 8.625 8.875 47370
9.00 1.46052e-08 2.62633e-10 1.14314e-10 8.875 9.125 84596
9.25 0.000165807 1.43239e-05 3.13823e-05 9.125 9.375 392747
9.50 0.000164067 2.08729e-05 2.72729e-05 9.375 9.625 1.52677e+06
9.75 0.000168932 4.69555e-05 3.69623e-05 9.625 9.875 3.58388e+06
10.00 0.000453687 0.000152817 0.000161566 9.875 10.125 3.98728e+06
10.25 0.00405559 0.000894107 0.00161901 10.125 10.375 2.69995e+06
10.50 0.0157417 0.00367479 0.00530512 10.375 10.625 1.66641e+06
10.75 0.0270744 0.00626417 0.00806026 10.625 10.875 1.02085e+06
11.00 0.0322052 0.00669336 0.00862876 10.875 11.125 594292
11.25 0.0303869 0.00461194 0.00908895 11.125 11.375 338382
11.50 0.0261969 0.00228866 0.00890711 11.375 11.625 192373
11.75 0.021491 0.000890635 0.00726932 11.625 11.875 108400
12.00 0.0211584 0.000350917 0.00747028 11.875 12.125 60698
12.25 0.0347026 -0.0015093 0.0132973 12.125 12.375 32825
12.50 0.0708417 -0.00331582 0.0272848 12.375 12.625 17726
12.75 0.139136 -0.00704876 0.0507381 12.625 12.875 9008
13.00 0.235046 -0.00720085 0.0751812 12.875 13.125 4486
13.25 0.336724 -0.00210109 0.0914055 13.125 13.375 2081
13.50 0.430482 0.00913054 0.0928829 13.375 13.625 867
13.75 0.5404 0.0220269 0.0953362 13.625 13.875 326
14.00 0.65695 0.0233961 0.105526 13.875 14.125 106
14.25 0.722553 0.0349059 0.0824729 14.125 14.375 18
14.50 0.657137 0.0627865 0.0970145 14.375 14.625 2
14.75 0.887666 0.0540791 0.0339126 14.625 14.875 1
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
