#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44549e-08 2.61969e-10 1.50965e-10 8.625 8.875 26848
9.00 1.89975e-05 1.60726e-07 5.43017e-07 8.875 9.125 46642
9.25 0.000236263 1.96107e-05 5.85946e-05 9.125 9.375 215526
9.50 0.00016955 2.016e-05 4.02584e-05 9.375 9.625 765941
9.75 9.43673e-05 3.21611e-05 2.72467e-05 9.625 9.875 2.07001e+06
10.00 0.000230266 8.65875e-05 9.24137e-05 9.875 10.125 3.17297e+06
10.25 0.00315708 0.000602571 0.00123563 10.125 10.375 2.35657e+06
10.50 0.012837 0.00252587 0.00382649 10.375 10.625 1.49225e+06
10.75 0.0217502 0.00476832 0.00475508 10.625 10.875 927967
11.00 0.0249076 0.0046603 0.00460306 10.875 11.125 573453
11.25 0.0242235 0.00275168 0.00447699 11.125 11.375 342523
11.50 0.02149 0.000368275 0.00559883 11.375 11.625 203220
11.75 0.022832 -0.000383016 0.00729298 11.625 11.875 120263
12.00 0.0350243 -0.00149536 0.0114569 11.875 12.125 70598
12.25 0.068136 -0.00330304 0.021747 12.125 12.375 41289
12.50 0.129536 -0.00593374 0.0367688 12.375 12.625 23949
12.75 0.229521 -0.00731923 0.0574735 12.625 12.875 13749
13.00 0.351907 -0.00812393 0.0717425 12.875 13.125 7830
13.25 0.486009 -0.0084179 0.0864027 13.125 13.375 4264
13.50 0.601952 -0.000710964 0.0829 13.375 13.625 2291
13.75 0.702134 0.00628752 0.0677798 13.625 13.875 1163
14.00 0.77641 0.0104897 0.0612153 13.875 14.125 540
14.25 0.819122 0.0202392 0.0464746 14.125 14.375 252
14.50 0.85516 0.0232998 0.0278157 14.375 14.625 72
14.75 0.897283 0.0165326 0.0372041 14.625 14.875 26
15.00 0.92079 0.0344396 0.0388187 14.875 15.125 2
15.25 0.941939 0.0184329 0.0110675 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
