#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44538e-08 6.11724e-11 1.5743e-10 8.625 8.875 132514
9.00 4.42997e-06 2.12003e-08 4.41551e-06 8.875 9.125 220385
9.25 0.000166755 1.41328e-05 2.7119e-05 9.125 9.375 841456
9.50 0.000224824 2.40324e-05 4.28355e-05 9.375 9.625 2.62792e+06
9.75 0.000252489 4.939e-05 5.71447e-05 9.625 9.875 4.6947e+06
10.00 0.000810395 0.000210515 0.000286611 9.875 10.125 3.94291e+06
10.25 0.00503342 0.0011362 0.0019559 10.125 10.375 2.52684e+06
10.50 0.0177599 0.00355235 0.00644392 10.375 10.625 1.55249e+06
10.75 0.0290335 0.00643576 0.0105936 10.625 10.875 902308
11.00 0.0328714 0.00631136 0.0117777 10.875 11.125 491710
11.25 0.0316528 0.00437658 0.0130692 11.125 11.375 263394
11.50 0.0307166 0.00365403 0.0136287 11.375 11.625 139675
11.75 0.0302258 0.00237972 0.0133144 11.625 11.875 72450
12.00 0.0286057 0.000399809 0.0124801 11.875 12.125 36237
12.25 0.0306372 -0.00153571 0.0140481 12.125 12.375 17365
12.50 0.0454478 -0.00352592 0.0207898 12.375 12.625 7903
12.75 0.0773437 -0.00338113 0.0330738 12.625 12.875 3310
13.00 0.13518 -0.00207484 0.055468 12.875 13.125 1243
13.25 0.201466 0.00932641 0.0676777 13.125 13.375 399
13.50 0.276184 0.0182525 0.0863192 13.375 13.625 122
13.75 0.33195 0.0195381 0.113848 13.625 13.875 20
14.00 0.0823873 0.108431 0.0110474 13.875 14.125 1
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
