#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.43349e-08 3.49261e-10 1.67768e-11 8.625 8.875 39081
9.00 1.49003e-08 -1.79035e-10 4.43261e-10 8.875 9.125 70160
9.25 0.000161275 1.11693e-05 3.2631e-05 9.125 9.375 334886
9.50 0.000163175 1.88581e-05 3.31887e-05 9.375 9.625 1.34709e+06
9.75 0.000157655 4.63294e-05 3.64154e-05 9.625 9.875 3.34548e+06
10.00 0.000402428 0.000136319 0.000146544 9.875 10.125 3.91149e+06
10.25 0.00389336 0.000835689 0.00155022 10.125 10.375 2.67527e+06
10.50 0.015262 0.00360911 0.0050254 10.375 10.625 1.65405e+06
10.75 0.0262376 0.00626921 0.00745759 10.625 10.875 1.01611e+06
11.00 0.0310895 0.00626032 0.00803626 10.875 11.125 599259
11.25 0.0291557 0.00428997 0.00813617 11.125 11.375 343770
11.50 0.0242938 0.00185724 0.00771227 11.375 11.625 197108
11.75 0.0196527 0.000728326 0.00662511 11.625 11.875 112277
12.00 0.0215022 0.000100968 0.00745134 11.875 12.125 63308
12.25 0.0374013 -0.00165783 0.0140172 12.125 12.375 35069
12.50 0.0792252 -0.00439619 0.0297956 12.375 12.625 19151
12.75 0.152505 -0.00826097 0.052284 12.625 12.875 9997
13.00 0.252069 -0.00746247 0.0765725 12.875 13.125 5111
13.25 0.370736 -0.00198933 0.0932669 13.125 13.375 2457
13.50 0.468528 0.00655285 0.0964419 13.375 13.625 1082
13.75 0.560858 0.0188059 0.0938669 13.625 13.875 434
14.00 0.671865 0.0233527 0.0917419 13.875 14.125 162
14.25 0.783054 0.0237138 0.0786977 14.125 14.375 30
14.50 0.801888 0.0443767 0.0469929 14.375 14.625 4
14.75 0.877052 0.0255253 0.0379884 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
