#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.4332e-08 6.47509e-11 7.48637e-11 8.625 8.875 203214
9.00 3.74408e-06 4.21942e-08 2.91892e-06 8.875 9.125 324367
9.25 0.000178231 1.13079e-05 3.57758e-05 9.125 9.375 1.12812e+06
9.50 0.000249515 1.81804e-05 5.10968e-05 9.375 9.625 3.235e+06
9.75 0.000265733 3.23646e-05 6.38596e-05 9.625 9.875 4.71741e+06
10.00 0.000905754 0.000189277 0.000322383 9.875 10.125 3.55389e+06
10.25 0.00547424 0.00117271 0.00208072 10.125 10.375 2.13154e+06
10.50 0.0172776 0.00272814 0.00634767 10.375 10.625 1.23206e+06
10.75 0.0259726 0.00490532 0.00959204 10.625 10.875 659767
11.00 0.0272258 0.00442588 0.0109552 10.875 11.125 341021
11.25 0.0266552 0.00263194 0.0126154 11.125 11.375 170426
11.50 0.0273012 0.00180701 0.0142564 11.375 11.625 81848
11.75 0.0276136 0.00198327 0.0141111 11.625 11.875 38152
12.00 0.0275005 0.00137291 0.0131843 11.875 12.125 16507
12.25 0.0271981 0.000586824 0.0124368 12.125 12.375 6846
12.50 0.0340316 -0.000963528 0.0154055 12.375 12.625 2483
12.75 0.0542679 -0.00119463 0.0232588 12.625 12.875 759
13.00 0.106136 -0.0024562 0.04748 12.875 13.125 229
13.25 0.180342 0.00177734 0.0791014 13.125 13.375 43
13.50 0.399128 -0.0114712 0.197896 13.375 13.625 5
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
