#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.446e-08 2.69691e-10 5.02087e-11 8.625 8.875 41550
9.00 1.46095e-08 2.20774e-10 6.42491e-11 8.875 9.125 63311
9.25 0.000230149 2.04546e-05 5.73296e-05 9.125 9.375 256582
9.50 0.000150448 2.00258e-05 3.49935e-05 9.375 9.625 766266
9.75 7.52335e-05 2.6176e-05 2.31842e-05 9.625 9.875 1.90455e+06
10.00 0.000205551 8.00729e-05 8.77314e-05 9.875 10.125 2.91413e+06
10.25 0.00304818 0.000732989 0.00111637 10.125 10.375 2.24064e+06
10.50 0.0124348 0.00291136 0.00326488 10.375 10.625 1.43524e+06
10.75 0.0213295 0.00497513 0.00351908 10.625 10.875 896061
11.00 0.0251522 0.0052241 0.00344179 10.875 11.125 554938
11.25 0.0259127 0.00314278 0.004068 11.125 11.375 334838
11.50 0.0247274 0.000915322 0.00548682 11.375 11.625 200248
11.75 0.0272616 0 0.00784746 11.625 11.875 119441
12.00 0.041186 -0.00115298 0.0119564 11.875 12.125 70470
12.25 0.0772079 -0.00294905 0.0214799 12.125 12.375 41447
12.50 0.142271 -0.00428811 0.0358825 12.375 12.625 24392
12.75 0.246435 -0.00651191 0.0524568 12.625 12.875 14341
13.00 0.376401 -0.00636998 0.0697468 12.875 13.125 8117
13.25 0.506592 -0.00387579 0.073593 13.125 13.375 4589
13.50 0.625466 -0.00149804 0.0753638 13.375 13.625 2472
13.75 0.721599 0.00405711 0.0635416 13.625 13.875 1326
14.00 0.798707 0.00972497 0.0515917 13.875 14.125 643
14.25 0.844682 0.0122539 0.0417789 14.125 14.375 320
14.50 0.864356 0.0152348 0.0367597 14.375 14.625 128
14.75 0.924812 0.0122815 0.0209129 14.625 14.875 42
15.00 0.901461 0.0201641 0.0382159 14.875 15.125 6
15.25 0.972521 0.00381815 0.0128622 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
