#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.21507e-05 1.42418e-07 5.00565e-07 8.625 8.875 28207
9.00 1.37491e-05 -1.37342e-05 1.37345e-05 8.875 9.125 49759
9.25 0.000182565 1.60678e-05 4.67574e-05 9.125 9.375 235804
9.50 0.000169385 1.90009e-05 3.26135e-05 9.375 9.625 890520
9.75 0.000114013 4.41572e-05 2.92192e-05 9.625 9.875 2.48412e+06
10.00 0.00028131 9.33817e-05 0.000108219 9.875 10.125 3.51132e+06
10.25 0.00338391 0.000698581 0.00134065 10.125 10.375 2.50487e+06
10.50 0.0136451 0.00272357 0.00418555 10.375 10.625 1.56662e+06
10.75 0.023127 0.00517212 0.00556912 10.625 10.875 968015
11.00 0.0265225 0.00524194 0.00566437 10.875 11.125 592231
11.25 0.0247151 0.0033169 0.0053892 11.125 11.375 347235
11.50 0.0201902 0.000734378 0.0055431 11.375 11.625 204241
11.75 0.0193037 0 0.00632432 11.625 11.875 118982
12.00 0.027837 -0.00095533 0.00972692 11.875 12.125 69281
12.25 0.0558737 -0.00305124 0.0198236 12.125 12.375 40000
12.50 0.112856 -0.00621092 0.0375433 12.375 12.625 22526
12.75 0.20135 -0.00818153 0.057697 12.625 12.875 12721
13.00 0.323447 -0.0094398 0.0778821 12.875 13.125 7000
13.25 0.445251 -0.0056538 0.0878725 13.125 13.375 3650
13.50 0.568642 8.72612e-05 0.0933484 13.375 13.625 1855
13.75 0.654021 0.0117202 0.0764587 13.625 13.875 908
14.00 0.737871 0.0146397 0.0679496 13.875 14.125 379
14.25 0.792764 0.0264012 0.0559556 14.125 14.375 152
14.50 0.848645 0.0363542 0.0278236 14.375 14.625 32
14.75 0.875455 0.0260037 0.0451437 14.625 14.875 8
15.00 0.936304 0.0187594 0.0185375 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
