#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.66579e-06 2.04697e-07 2.93963e-07 8.625 8.875 29156
9.00 1.88298e-05 4.63988e-08 3.66283e-07 8.875 9.125 52412
9.25 0.00016521 1.06673e-05 2.80327e-05 9.125 9.375 249112
9.50 0.000158517 2.61922e-05 2.93442e-05 9.375 9.625 987385
9.75 0.000122707 4.70848e-05 2.82468e-05 9.625 9.875 2.75121e+06
10.00 0.000313194 0.000107645 0.000113457 9.875 10.125 3.65506e+06
10.25 0.00352298 0.000743108 0.00139075 10.125 10.375 2.56818e+06
10.50 0.014096 0.00297816 0.00440591 10.375 10.625 1.59853e+06
10.75 0.0240482 0.00551181 0.00609239 10.625 10.875 986238
11.00 0.0278372 0.00588121 0.00648246 10.875 11.125 597955
11.25 0.0258652 0.00365972 0.00612991 11.125 11.375 348323
11.50 0.0207369 0.0010853 0.00609457 11.375 11.625 203240
11.75 0.0184243 0.000287164 0.00602386 11.625 11.875 118148
12.00 0.0246208 -0.000614798 0.008654 11.875 12.125 67934
12.25 0.0496843 -0.00262797 0.0181062 12.125 12.375 38894
12.50 0.0999722 -0.00527167 0.034041 12.375 12.625 21828
12.75 0.188147 -0.00755298 0.057625 12.625 12.875 12023
13.00 0.300926 -0.00885019 0.0792559 12.875 13.125 6450
13.25 0.424946 -0.00573093 0.0915669 13.125 13.375 3323
13.50 0.545976 0 0.0959615 13.375 13.625 1612
13.75 0.625092 0.0138322 0.0811303 13.625 13.875 751
14.00 0.720148 0.0160642 0.0742115 13.875 14.125 300
14.25 0.776848 0.0307043 0.0600177 14.125 14.375 109
14.50 0.846616 0.0235046 0.0501263 14.375 14.625 21
14.75 0.900796 0.0279936 0.0365521 14.625 14.875 4
15.00 0.854916 0.0603879 0.0495649 14.875 15.125 1
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
