#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.67788e-06 2.81033e-07 2.91412e-07 8.625 8.875 29743
9.00 5.34599e-06 8.68381e-08 5.90912e-08 8.875 9.125 53358
9.25 0.000144229 7.97695e-06 2.68053e-05 9.125 9.375 254776
9.50 0.000159087 2.43941e-05 2.34655e-05 9.375 9.625 1.02446e+06
9.75 0.000125003 4.68081e-05 2.72061e-05 9.625 9.875 2.833e+06
10.00 0.000322867 0.000109899 0.000117646 9.875 10.125 3.69643e+06
10.25 0.00356025 0.000744847 0.00139724 10.125 10.375 2.58488e+06
10.50 0.0142487 0.00290072 0.00454934 10.375 10.625 1.60768e+06
10.75 0.024371 0.00548305 0.00632816 10.625 10.875 991223
11.00 0.0282866 0.00604081 0.00668532 10.875 11.125 599162
11.25 0.0262532 0.00368006 0.00627733 11.125 11.375 348639
11.50 0.0210195 0.00118951 0.00618539 11.375 11.625 202680
11.75 0.0183443 0.000469288 0.00601545 11.625 11.875 117713
12.00 0.0240229 -0.000630325 0.00849994 11.875 12.125 67465
12.25 0.0472285 -0.00217174 0.0170043 12.125 12.375 38467
12.50 0.0971898 -0.00504202 0.0333134 12.375 12.625 21519
12.75 0.183654 -0.00835544 0.0582423 12.625 12.875 11833
13.00 0.29601 -0.00822863 0.0793215 12.875 13.125 6229
13.25 0.418083 -0.0050104 0.0947273 13.125 13.375 3220
13.50 0.535552 0.000665963 0.0968007 13.375 13.625 1554
13.75 0.618071 0.0135682 0.0807711 13.625 13.875 700
14.00 0.712023 0.0156983 0.0755563 13.875 14.125 279
14.25 0.769857 0.0305299 0.0609018 14.125 14.375 99
14.50 0.853833 0.0243047 0.0436654 14.375 14.625 18
14.75 0.91401 0.0155302 0.0328406 14.625 14.875 3
15.00 0.853429 0.0534605 0.0488579 14.875 15.125 1
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
