#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.47642e-08 1.36309e-10 2.12902e-10 8.625 8.875 45914
9.00 1.4981e-08 -4.34497e-11 3.20453e-10 8.875 9.125 69281
9.25 0.000239212 3.45567e-05 5.24562e-05 9.125 9.375 271305
9.50 0.000137943 2.53344e-05 3.59155e-05 9.375 9.625 770069
9.75 6.6528e-05 2.59965e-05 2.15856e-05 9.625 9.875 1.85578e+06
10.00 0.000191731 6.93587e-05 8.4063e-05 9.875 10.125 2.83839e+06
10.25 0.00305174 0.000743656 0.00116033 10.125 10.375 2.20202e+06
10.50 0.0124599 0.00290447 0.00346899 10.375 10.625 1.41554e+06
10.75 0.0215477 0.00506186 0.0034826 10.625 10.875 885343
11.00 0.0256688 0.00515503 0.00306701 10.875 11.125 547937
11.25 0.0268025 0.00375446 0.00373329 11.125 11.375 331769
11.50 0.0260799 0.00125327 0.00528567 11.375 11.625 198876
11.75 0.0292615 0.000199607 0.0077908 11.625 11.875 118852
12.00 0.0434285 -0.000835583 0.0119769 11.875 12.125 70295
12.25 0.0803919 -0.00231468 0.0210282 12.125 12.375 41450
12.50 0.146516 -0.00382483 0.0349876 12.375 12.625 24509
12.75 0.250705 -0.00520119 0.0499473 12.625 12.875 14400
13.00 0.381619 -0.00479344 0.06758 12.875 13.125 8246
13.25 0.513316 -0.00385976 0.0722073 13.125 13.375 4622
13.50 0.633726 -0.00208426 0.0737051 13.375 13.625 2533
13.75 0.726261 0.00412619 0.0611839 13.625 13.875 1391
14.00 0.80211 0.00912261 0.0486211 13.875 14.125 675
14.25 0.846455 0.0135383 0.0377378 14.125 14.375 340
14.50 0.87628 0.0159232 0.0374011 14.375 14.625 131
14.75 0.905263 0.0123547 0.0192366 14.625 14.875 59
15.00 0.902278 0.0224605 0.0342973 14.875 15.125 6
15.25 0.97345 0.00411755 0.0113203 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
