#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.46409e-08 1.14986e-10 2.78058e-10 8.625 8.875 28510
9.00 2.00491e-05 5.15502e-09 2.00343e-05 8.875 9.125 49859
9.25 0.000191819 1.45345e-05 3.57044e-05 9.125 9.375 239618
9.50 0.000159922 1.97314e-05 3.17885e-05 9.375 9.625 912145
9.75 0.000118016 4.44722e-05 3.01876e-05 9.625 9.875 2.55118e+06
10.00 0.00028555 9.61018e-05 0.000107484 9.875 10.125 3.5497e+06
10.25 0.00341104 0.000702416 0.00135744 10.125 10.375 2.52224e+06
10.50 0.0137467 0.00275757 0.00419227 10.375 10.625 1.575e+06
10.75 0.0233458 0.00536334 0.00562783 10.625 10.875 973071
11.00 0.026825 0.00536734 0.00586046 10.875 11.125 593942
11.25 0.0249576 0.00336313 0.00552215 11.125 11.375 347801
11.50 0.0202959 0.000713021 0.00571286 11.375 11.625 204104
11.75 0.0189468 0.000107855 0.00616316 11.625 11.875 118761
12.00 0.0268315 -0.000784935 0.00935709 11.875 12.125 69088
12.25 0.0542781 -0.00271505 0.0193025 12.125 12.375 39718
12.50 0.109845 -0.00623263 0.037142 12.375 12.625 22332
12.75 0.197758 -0.00821038 0.0576065 12.625 12.875 12548
13.00 0.319594 -0.00948361 0.0795993 12.875 13.125 6863
13.25 0.438426 -0.0067485 0.0884088 13.125 13.375 3552
13.50 0.566249 0 0.0960289 13.375 13.625 1814
13.75 0.643539 0.0129241 0.0773418 13.625 13.875 868
14.00 0.735495 0.0149294 0.0677134 13.875 14.125 358
14.25 0.79417 0.0237707 0.062231 14.125 14.375 136
14.50 0.840867 0.0356538 0.0331354 14.375 14.625 35
14.75 0.892526 0.0325987 0.0255294 14.625 14.875 5
15.00 0.935939 0.0172129 0.0198494 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
