#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.4169e-08 6.60031e-10 -2.3891e-10 8.625 8.875 27882
9.00 1.46297e-08 2.14288e-10 1.06072e-10 8.875 9.125 49025
9.25 0.000229502 1.58716e-05 5.89225e-05 9.125 9.375 231703
9.50 0.000182916 1.92546e-05 3.64941e-05 9.375 9.625 864690
9.75 0.000108518 4.37914e-05 2.87723e-05 9.625 9.875 2.40096e+06
10.00 0.000271441 8.97743e-05 0.00010546 9.875 10.125 3.46132e+06
10.25 0.00335318 0.000682774 0.00132682 10.125 10.375 2.48176e+06
10.50 0.0135181 0.00258822 0.00411237 10.375 10.625 1.55467e+06
10.75 0.0228586 0.0050126 0.00543846 10.625 10.875 962023
11.00 0.026159 0.00495498 0.005516 10.875 11.125 589654
11.25 0.0245128 0.00300087 0.00530255 11.125 11.375 346501
11.50 0.0202066 0.00063638 0.00553509 11.375 11.625 204250
11.75 0.0196957 0 0.00643276 11.625 11.875 119261
12.00 0.0291158 -0.00105028 0.0100629 11.875 12.125 69538
12.25 0.058188 -0.00343085 0.0205307 12.125 12.375 40327
12.50 0.116632 -0.00628369 0.0378683 12.375 12.625 22717
12.75 0.206162 -0.00818981 0.0585981 12.625 12.875 12930
13.00 0.329771 -0.00904524 0.0777301 12.875 13.125 7182
13.25 0.456278 -0.00820062 0.0911579 13.125 13.375 3764
13.50 0.577641 -0.0002653 0.091887 13.375 13.625 1911
13.75 0.664434 0.0110518 0.0742136 13.625 13.875 961
14.00 0.73781 0.0141878 0.0675005 13.875 14.125 405
14.25 0.805791 0.0256082 0.0542418 14.125 14.375 168
14.50 0.850769 0.035243 0.0275602 14.375 14.625 35
14.75 0.892847 0.0208712 0.0374518 14.625 14.875 10
15.00 0.936723 0.0196882 0.0171195 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
