#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.00544e-07 4.74971e-08 2.01951e-08 8.625 8.875 147277
9.00 1.26317e-06 8.24098e-07 2.61693e-07 8.875 9.125 243062
9.25 0.000161455 1.59687e-05 3.43988e-05 9.125 9.375 906982
9.50 0.000245078 2.40164e-05 4.30792e-05 9.375 9.625 2.76394e+06
9.75 0.000261798 4.44429e-05 5.97751e-05 9.625 9.875 4.76354e+06
10.00 0.000870994 0.000218409 0.000308254 9.875 10.125 3.88987e+06
10.25 0.00517261 0.00118853 0.00201503 10.125 10.375 2.46416e+06
10.50 0.0178503 0.00351175 0.00650064 10.375 10.625 1.50764e+06
10.75 0.0289647 0.00618231 0.0105654 10.625 10.875 864345
11.00 0.0321278 0.00588569 0.011774 10.875 11.125 467008
11.25 0.0309807 0.00379254 0.013174 11.125 11.375 247953
11.50 0.0305107 0.00333942 0.0141479 11.375 11.625 129055
11.75 0.0301886 0.00252954 0.0135849 11.625 11.875 65979
12.00 0.0291027 1.75983e-05 0.0129948 11.875 12.125 32369
12.25 0.0304523 -0.0014001 0.0139383 12.125 12.375 14964
12.50 0.0440213 -0.00351865 0.0208035 12.375 12.625 6670
12.75 0.0712208 -0.00307913 0.0315781 12.625 12.875 2656
13.00 0.126029 -0.00253397 0.0538364 12.875 13.125 962
13.25 0.178441 0.00682005 0.0605041 13.125 13.375 315
13.50 0.268312 0.0197104 0.098446 13.375 13.625 70
13.75 0.396129 -0.0113735 0.154547 13.625 13.875 9
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
