#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.45901e-08 9.49107e-12 2.47725e-10 8.625 8.875 62799
9.00 1.36917e-07 3.751e-09 5.22492e-08 8.875 9.125 110659
9.25 0.000174648 1.85666e-05 2.7162e-05 9.125 9.375 490215
9.50 0.000181606 2.88762e-05 3.41833e-05 9.375 9.625 1.80681e+06
9.75 0.000190103 4.68749e-05 4.31501e-05 9.625 9.875 3.9304e+06
10.00 0.000533252 0.000172185 0.000181815 9.875 10.125 4.05185e+06
10.25 0.00429184 0.000980971 0.00171438 10.125 10.375 2.70845e+06
10.50 0.0163588 0.00377228 0.00561029 10.375 10.625 1.67042e+06
10.75 0.0281634 0.00648682 0.00876555 10.625 10.875 1.01582e+06
11.00 0.0334633 0.00748589 0.0100875 10.875 11.125 580567
11.25 0.0317641 0.00543972 0.0106868 11.125 11.375 326104
11.50 0.0287394 0.00242351 0.0106648 11.375 11.625 183020
11.75 0.0246174 0.00126455 0.00909199 11.625 11.875 101481
12.00 0.0226203 0.000205725 0.00826703 11.875 12.125 55364
12.25 0.0317563 -0.00118659 0.0126253 12.125 12.375 29408
12.50 0.060543 -0.00359372 0.0241388 12.375 12.625 15307
12.75 0.120472 -0.0058219 0.0459394 12.625 12.875 7604
13.00 0.202755 -0.00446115 0.0672187 12.875 13.125 3505
13.25 0.293139 0.0011057 0.0859579 13.125 13.375 1520
13.50 0.386204 0.0109289 0.0890255 13.375 13.625 592
13.75 0.510451 0.0272085 0.0993649 13.625 13.875 219
14.00 0.569763 0.0553342 0.0967417 13.875 14.125 42
14.25 0.68138 0.0366481 0.0649188 14.125 14.375 7
14.50 0.84384 0.0373973 0.0830536 14.375 14.625 1
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
