#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44531e-08 1.92269e-10 1.24974e-10 8.625 8.875 43401
9.00 1.48185e-08 -1.0609e-10 3.32953e-10 8.875 9.125 78226
9.25 0.000177695 1.53859e-05 3.86704e-05 9.125 9.375 365850
9.50 0.000176785 2.07991e-05 3.61122e-05 9.375 9.625 1.44579e+06
9.75 0.000164246 4.68129e-05 3.56633e-05 9.625 9.875 3.47831e+06
10.00 0.000426978 0.000145361 0.000157996 9.875 10.125 3.95631e+06
10.25 0.00399178 0.000875766 0.00158833 10.125 10.375 2.69122e+06
10.50 0.0155221 0.00359889 0.00514805 10.375 10.625 1.66204e+06
10.75 0.0266749 0.00621549 0.00782069 10.625 10.875 1.01936e+06
11.00 0.031747 0.00640557 0.00843828 10.875 11.125 597233
11.25 0.0298667 0.00451113 0.0086834 11.125 11.375 340616
11.50 0.0254167 0.00210173 0.00835871 11.375 11.625 194899
11.75 0.0206695 0.000715107 0.00700861 11.625 11.875 110149
12.00 0.0213225 0.000174077 0.00746428 11.875 12.125 61977
12.25 0.035903 -0.00164294 0.0137644 12.125 12.375 33786
12.50 0.0750176 -0.0037505 0.0288105 12.375 12.625 18309
12.75 0.144218 -0.00814301 0.0510029 12.625 12.875 9522
13.00 0.242512 -0.00669144 0.0753446 12.875 13.125 4765
13.25 0.35541 -0.00226596 0.091104 13.125 13.375 2225
13.50 0.442597 0.0074423 0.0935875 13.375 13.625 955
13.75 0.551376 0.0207672 0.0916528 13.625 13.875 380
14.00 0.65342 0.0295681 0.103698 13.875 14.125 129
14.25 0.758636 0.0278727 0.0743421 14.125 14.375 24
14.50 0.658932 0.0653156 0.0956622 14.375 14.625 2
14.75 0.93602 0.0125548 0.0246314 14.625 14.875 1
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
