#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.40936e-08 1.88191e-10 -4.45501e-11 8.625 8.875 270964
9.00 9.70514e-06 9.27419e-07 1.33436e-06 8.875 9.125 434244
9.25 0.00016898 9.63853e-06 4.05138e-05 9.125 9.375 1.35232e+06
9.50 0.000232043 1.6751e-05 4.70292e-05 9.375 9.625 3.24212e+06
9.75 0.000234508 2.32834e-05 5.16995e-05 9.625 9.875 3.79204e+06
10.00 0.000720367 0.000109066 0.00025746 9.875 10.125 2.65006e+06
10.25 0.00429356 0.00069076 0.00160036 10.125 10.375 1.48918e+06
10.50 0.012623 0.00202873 0.004831 10.375 10.625 768466
10.75 0.0194909 0.00325238 0.00762396 10.625 10.875 377211
11.00 0.0198103 0.00299604 0.00839137 10.875 11.125 178740
11.25 0.0194747 0.00183005 0.00982236 11.125 11.375 79502
11.50 0.0208972 0.0014393 0.0117453 11.375 11.625 33162
11.75 0.0221675 0.0014531 0.0125789 11.625 11.875 13095
12.00 0.0217407 0.00136963 0.0120033 11.875 12.125 4622
12.25 0.0209376 0.00152442 0.00922315 12.125 12.375 1414
12.50 0.0291002 0.00140088 0.0112005 12.375 12.625 359
12.75 0.0422755 0 0.0212036 12.625 12.875 89
13.00 0.126261 0.000750467 0.0886674 12.875 13.125 10
13.25 0.0970201 0.109607 0.0661271 13.125 13.375 1
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
