#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.46772e-08 2.8173e-12 3.15517e-10 8.625 8.875 42316
9.00 1.4529e-08 1.79352e-10 5.06368e-11 8.875 9.125 76191
9.25 0.00016509 1.3752e-05 2.92304e-05 9.125 9.375 357484
9.50 0.000177559 1.91591e-05 3.6965e-05 9.375 9.625 1.42024e+06
9.75 0.000160366 4.67713e-05 3.61328e-05 9.625 9.875 3.44395e+06
10.00 0.000421434 0.000144639 0.000155438 9.875 10.125 3.94565e+06
10.25 0.00396924 0.000863491 0.00158429 10.125 10.375 2.68764e+06
10.50 0.0154564 0.00360031 0.00511452 10.375 10.625 1.66015e+06
10.75 0.0265786 0.00632274 0.00764553 10.625 10.875 1.01835e+06
11.00 0.0315668 0.00635569 0.0082924 10.875 11.125 597737
11.25 0.0297221 0.00446993 0.00855654 11.125 11.375 341705
11.50 0.0251032 0.00200207 0.00817844 11.375 11.625 195543
11.75 0.0204055 0.000711203 0.00691666 11.625 11.875 110710
12.00 0.0213925 8.04365e-05 0.00751631 11.875 12.125 62277
12.25 0.0362911 -0.00158149 0.0137307 12.125 12.375 34151
12.50 0.0759894 -0.00386023 0.0289247 12.375 12.625 18561
12.75 0.147096 -0.00821826 0.0517379 12.625 12.875 9638
13.00 0.244439 -0.00724249 0.0759707 12.875 13.125 4836
13.25 0.359715 -0.00287491 0.0912704 13.125 13.375 2276
13.50 0.452139 0.00552857 0.0951362 13.375 13.625 990
13.75 0.550401 0.0189692 0.0940797 13.625 13.875 399
14.00 0.659869 0.02695 0.102667 13.875 14.125 136
14.25 0.771673 0.0271158 0.073536 14.125 14.375 25
14.50 0.65889 0.0708995 0.0936451 14.375 14.625 2
14.75 0.93704 0.013494 0.0247033 14.625 14.875 1
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
