#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.43482e-08 2.90551e-10 2.60174e-11 8.625 8.875 49850
9.00 1.46135e-08 1.11202e-10 1.23459e-10 8.875 9.125 89916
9.25 0.000171685 1.68658e-05 3.13411e-05 9.125 9.375 412057
9.50 0.000164292 2.07059e-05 2.88351e-05 9.375 9.625 1.58341e+06
9.75 0.00016813 4.85441e-05 3.70757e-05 9.625 9.875 3.65808e+06
10.00 0.000468725 0.00016021 0.000162962 9.875 10.125 4.00516e+06
10.25 0.00410398 0.000912348 0.00162937 10.125 10.375 2.70475e+06
10.50 0.0158758 0.00369045 0.00544645 10.375 10.625 1.66902e+06
10.75 0.0273405 0.00654883 0.00827291 10.625 10.875 1.02116e+06
11.00 0.0325038 0.00677378 0.00902186 10.875 11.125 592239
11.25 0.0307578 0.00467682 0.00920051 11.125 11.375 336164
11.50 0.0267634 0.00232793 0.00918183 11.375 11.625 190641
11.75 0.0220575 0.00110818 0.00753361 11.625 11.875 107028
12.00 0.0214488 0.000277141 0.00763564 11.875 12.125 59624
12.25 0.033896 -0.00144047 0.0128885 12.125 12.375 32203
12.50 0.0686348 -0.00332251 0.0268214 12.375 12.625 17192
12.75 0.133953 -0.00682037 0.0496302 12.625 12.875 8724
13.00 0.226827 -0.00708848 0.0716897 12.875 13.125 4286
13.25 0.328347 -0.00259274 0.0916392 13.125 13.375 1951
13.50 0.42376 0.00313956 0.0971185 13.375 13.625 825
13.75 0.5397 0.0248732 0.0966667 13.625 13.875 291
14.00 0.648063 0.0326714 0.101479 13.875 14.125 90
14.25 0.714567 0.0360172 0.0861993 14.125 14.375 15
14.50 0.695661 0.0518672 0.0836652 14.375 14.625 1
14.75 0.88424 0.0396552 0.0518997 14.625 14.875 1
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
