#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44522e-08 2.55245e-10 3.85016e-11 8.625 8.875 53009
9.00 1.47363e-08 7.4591e-11 2.00371e-10 8.875 9.125 73918
9.25 0.000245698 3.21619e-05 5.98984e-05 9.125 9.375 278703
9.50 0.000150213 2.19846e-05 3.66645e-05 9.375 9.625 778746
9.75 7.14623e-05 2.56397e-05 2.25365e-05 9.625 9.875 1.87803e+06
10.00 0.000199784 7.3926e-05 8.63473e-05 9.875 10.125 2.86975e+06
10.25 0.00306322 0.000743432 0.00115698 10.125 10.375 2.21828e+06
10.50 0.0124741 0.00297345 0.00336179 10.375 10.625 1.42378e+06
10.75 0.0214402 0.00506449 0.00353843 10.625 10.875 890124
11.00 0.0254043 0.00531481 0.00313563 10.875 11.125 550801
11.25 0.0264022 0.00356755 0.00388583 11.125 11.375 333197
11.50 0.0254305 0.00114959 0.00540971 11.375 11.625 199473
11.75 0.0284111 5.46258e-05 0.00780697 11.625 11.875 119149
12.00 0.0424083 -0.00100622 0.0118535 11.875 12.125 70344
12.25 0.0791605 -0.00272179 0.0213741 12.125 12.375 41463
12.50 0.144871 -0.00392912 0.0357438 12.375 12.625 24473
12.75 0.248993 -0.00608276 0.0512768 12.625 12.875 14400
13.00 0.379412 -0.00645062 0.068074 12.875 13.125 8197
13.25 0.510314 -0.00324798 0.0727935 13.125 13.375 4607
13.50 0.630355 -0.00127774 0.0743612 13.375 13.625 2513
13.75 0.723985 0.00367635 0.0620705 13.625 13.875 1351
14.00 0.801619 0.00860482 0.0505844 13.875 14.125 672
14.25 0.846516 0.0118837 0.0401304 14.125 14.375 328
14.50 0.86411 0.01636 0.0364398 14.375 14.625 130
14.75 0.923752 0.0122215 0.0208701 14.625 14.875 49
15.00 0.901378 0.0217763 0.0350391 14.875 15.125 6
15.25 0.971951 0.00484508 0.0111206 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
