#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.45119e-08 2.21521e-10 2.36725e-10 8.625 8.875 27445
9.00 1.46835e-08 1.0078e-10 1.96519e-10 8.875 9.125 47315
9.25 0.000236224 1.65156e-05 5.58284e-05 9.125 9.375 216892
9.50 0.000165004 1.99076e-05 4.06841e-05 9.375 9.625 757829
9.75 9.10749e-05 3.01258e-05 2.51102e-05 9.625 9.875 2.03231e+06
10.00 0.000225636 8.17422e-05 9.30356e-05 9.875 10.125 3.12096e+06
10.25 0.00311655 0.000654915 0.00120478 10.125 10.375 2.33489e+06
10.50 0.0127486 0.00257933 0.00374171 10.375 10.625 1.48170e+06
10.75 0.0216098 0.00471742 0.00459454 10.625 10.875 922010
11.00 0.0248965 0.00460326 0.00439074 10.875 11.125 570194
11.25 0.0244528 0.00292952 0.00441857 11.125 11.375 341214
11.50 0.0219278 0.000307022 0.00567751 11.375 11.625 202742
11.75 0.0235531 -0.000370346 0.00748512 11.625 11.875 120390
12.00 0.0362429 -0.00154269 0.0116521 11.875 12.125 70543
12.25 0.06972 -0.00343331 0.0220122 12.125 12.375 41381
12.50 0.131767 -0.00575401 0.0368463 12.375 12.625 24066
12.75 0.232463 -0.00690337 0.0570892 12.625 12.875 13913
13.00 0.357277 -0.00839975 0.0723407 12.875 13.125 7867
13.25 0.488589 -0.0061487 0.0819748 13.125 13.375 4324
13.50 0.605548 -0.00218022 0.0823568 13.375 13.625 2353
13.75 0.708183 0.00611293 0.0664327 13.625 13.875 1190
14.00 0.774869 0.0100071 0.0600188 13.875 14.125 567
14.25 0.822725 0.0195298 0.0445842 14.125 14.375 267
14.50 0.85502 0.024543 0.0286437 14.375 14.625 75
14.75 0.905238 0.0155377 0.0310241 14.625 14.875 32
15.00 0.904315 0.030665 0.0308783 14.875 15.125 3
15.25 0.947583 0.0154985 0.0139793 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
