#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.46274e-08 9.41585e-11 3.3065e-10 8.625 8.875 27220
9.00 1.47307e-08 8.48992e-11 2.66104e-10 8.875 9.125 47038
9.25 0.000235601 1.52918e-05 5.99088e-05 9.125 9.375 216136
9.50 0.000168242 2.11509e-05 3.91413e-05 9.375 9.625 760146
9.75 9.31238e-05 3.00995e-05 2.67042e-05 9.625 9.875 2.04451e+06
10.00 0.000229853 8.33973e-05 9.41701e-05 9.875 10.125 3.13804e+06
10.25 0.00312099 0.000636501 0.00121542 10.125 10.375 2.34172e+06
10.50 0.012767 0.00258664 0.00377952 10.375 10.625 1.4852e+06
10.75 0.021688 0.00482723 0.00470452 10.625 10.875 923845
11.00 0.0248797 0.00462386 0.00444507 10.875 11.125 571294
11.25 0.0243738 0.00294375 0.00441859 11.125 11.375 341656
11.50 0.0217685 0.000365518 0.00569064 11.375 11.625 202945
11.75 0.0232878 -0.000351258 0.00741196 11.625 11.875 120353
12.00 0.035826 -0.00148172 0.0115349 11.875 12.125 70576
12.25 0.0691496 -0.00333627 0.021846 12.125 12.375 41373
12.50 0.131141 -0.00569497 0.0368232 12.375 12.625 24038
12.75 0.23125 -0.0070895 0.0569652 12.625 12.875 13851
13.00 0.356279 -0.00859573 0.0720623 12.875 13.125 7847
13.25 0.487266 -0.0071038 0.0840476 13.125 13.375 4306
13.50 0.603857 -0.000988483 0.0821354 13.375 13.625 2324
13.75 0.706724 0.00688791 0.0670702 13.625 13.875 1195
14.00 0.773211 0.0109832 0.0591298 13.875 14.125 551
14.25 0.821046 0.0198683 0.0457198 14.125 14.375 263
14.50 0.855506 0.0241211 0.0307863 14.375 14.625 75
14.75 0.901338 0.0161275 0.0312076 14.625 14.875 30
15.00 0.921784 0.0341561 0.0382501 14.875 15.125 2
15.25 0.944614 0.0182778 0.0118685 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
