#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44326e-08 5.41487e-11 1.09164e-10 8.625 8.875 137595
9.00 5.47219e-06 -2.85873e-07 4.45381e-06 8.875 9.125 227609
9.25 0.000167489 1.43411e-05 3.09686e-05 9.125 9.375 863115
9.50 0.000232188 2.38086e-05 4.33545e-05 9.375 9.625 2.67346e+06
9.75 0.00025999 4.94495e-05 5.71475e-05 9.625 9.875 4.72088e+06
10.00 0.000830338 0.000212726 0.00029806 9.875 10.125 3.926e+06
10.25 0.00508659 0.00115755 0.00197149 10.125 10.375 2.50772e+06
10.50 0.0177797 0.00354451 0.00640534 10.375 10.625 1.53884e+06
10.75 0.0289942 0.00638276 0.0106093 10.625 10.875 890294
11.00 0.0326489 0.00616761 0.011791 10.875 11.125 484168
11.25 0.0314253 0.00424345 0.0130495 11.125 11.375 258413
11.50 0.0307413 0.00344135 0.0138465 11.375 11.625 136358
11.75 0.0302762 0.00251193 0.0134446 11.625 11.875 70201
12.00 0.0288722 0.000199946 0.0127338 11.875 12.125 34935
12.25 0.0307347 -0.00156096 0.0141711 12.125 12.375 16564
12.50 0.0451004 -0.00365585 0.0210094 12.375 12.625 7531
12.75 0.0753025 -0.00325556 0.0326801 12.625 12.875 3065
13.00 0.131157 -0.00129972 0.0536586 12.875 13.125 1146
13.25 0.195915 0.0115688 0.0650559 13.125 13.375 366
13.50 0.268485 0.019539 0.0893493 13.375 13.625 106
13.75 0.273916 0.0136961 0.100582 13.625 13.875 19
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
