#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.42365e-08 4.22609e-10 -1.16671e-10 8.625 8.875 45979
9.00 1.45376e-08 3.72177e-10 4.68336e-12 8.875 9.125 82558
9.25 0.000155128 1.77203e-05 2.56453e-05 9.125 9.375 383073
9.50 0.000169108 1.92579e-05 3.12242e-05 9.375 9.625 1.49908e+06
9.75 0.000163887 4.60953e-05 3.58926e-05 9.625 9.875 3.54826e+06
10.00 0.000450018 0.000147593 0.000162221 9.875 10.125 3.9775e+06
10.25 0.00402637 0.000884052 0.00161261 10.125 10.375 2.69776e+06
10.50 0.0156725 0.00367113 0.00527374 10.375 10.625 1.66484e+06
10.75 0.0269357 0.0061994 0.00800919 10.625 10.875 1.02069e+06
11.00 0.0320526 0.00674231 0.00858382 10.875 11.125 595254
11.25 0.0301903 0.00462072 0.00899029 11.125 11.375 339155
11.50 0.0259532 0.00220703 0.00873023 11.375 11.625 193381
11.75 0.0211677 0.000813199 0.00714244 11.625 11.875 108998
12.00 0.0212732 0.00025711 0.00755451 11.875 12.125 61080
12.25 0.0350972 -0.00161154 0.0134597 12.125 12.375 33201
12.50 0.0723639 -0.00358412 0.0277568 12.375 12.625 17915
12.75 0.140324 -0.00752443 0.0505199 12.625 12.875 9150
13.00 0.236982 -0.00631836 0.0742283 12.875 13.125 4604
13.25 0.344546 -0.00247422 0.0926017 13.125 13.375 2125
13.50 0.432656 0.0081085 0.0934741 13.375 13.625 901
13.75 0.543988 0.0218624 0.0939931 13.625 13.875 345
14.00 0.659354 0.0240011 0.0986478 13.875 14.125 116
14.25 0.740244 0.0349417 0.0786141 14.125 14.375 18
14.50 0.65703 0.0642837 0.0958754 14.375 14.625 2
14.75 0.890489 0.050748 0.0322155 14.625 14.875 1
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
