#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44556e-08 2.60192e-10 1.93417e-10 8.625 8.875 25886
9.00 1.49012e-08 -1.04424e-10 4.15447e-10 8.875 9.125 46376
9.25 0.000194628 1.06129e-05 4.47246e-05 9.125 9.375 218304
9.50 0.000176381 1.90244e-05 3.97637e-05 9.375 9.625 791929
9.75 0.000100842 3.51933e-05 2.85135e-05 9.625 9.875 2.16428e+06
10.00 0.000233848 8.76607e-05 9.58226e-05 9.875 10.125 3.28378e+06
10.25 0.00319723 0.000624237 0.00125936 10.125 10.375 2.40287e+06
10.50 0.0130417 0.00248472 0.00402821 10.375 10.625 1.51465e+06
10.75 0.0220523 0.00460355 0.00498787 10.625 10.875 940338
11.00 0.0251575 0.00476346 0.00484881 10.875 11.125 580190
11.25 0.0239975 0.00273729 0.00474229 11.125 11.375 344691
11.50 0.0207939 0.000351513 0.00550683 11.375 11.625 203837
11.75 0.0214783 -0.000166336 0.00704041 11.625 11.875 120282
12.00 0.0326058 -0.00139229 0.010713 11.875 12.125 70478
12.25 0.0645855 -0.00363246 0.0217974 12.125 12.375 41031
12.50 0.125208 -0.00606737 0.0378459 12.375 12.625 23591
12.75 0.221336 -0.00754315 0.0586849 12.625 12.875 13506
13.00 0.345007 -0.0083234 0.0741379 12.875 13.125 7602
13.25 0.473801 -0.00814754 0.0868956 13.125 13.375 4118
13.50 0.591635 -0.00123656 0.0838974 13.375 13.625 2182
13.75 0.691909 0.00725925 0.0720419 13.625 13.875 1076
14.00 0.762766 0.0114099 0.0659516 13.875 14.125 512
14.25 0.805503 0.0223839 0.0510375 14.125 14.375 219
14.50 0.868335 0.0238768 0.0266371 14.375 14.625 54
14.75 0.900524 0.0177123 0.0365054 14.625 14.875 22
15.00 0.972196 0.00720793 0.0122184 14.875 15.125 1
15.25 0.932037 0.0230367 0.0136362 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
