#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44965e-08 2.66279e-10 1.55154e-10 8.625 8.875 28428
9.00 1.45834e-08 2.70822e-10 1.01942e-10 8.875 9.125 50125
9.25 0.000183209 1.28631e-05 3.88319e-05 9.125 9.375 240753
9.50 0.000159904 1.75561e-05 3.21822e-05 9.375 9.625 919945
9.75 0.000119427 4.69509e-05 2.92942e-05 9.625 9.875 2.57454e+06
10.00 0.000285235 9.5917e-05 0.000108397 9.875 10.125 3.5624e+06
10.25 0.00343129 0.000704865 0.00136587 10.125 10.375 2.52792e+06
10.50 0.013789 0.00279127 0.00423885 10.375 10.625 1.57803e+06
10.75 0.0234364 0.00539935 0.00565778 10.625 10.875 974584
11.00 0.0269533 0.00534481 0.00595249 10.875 11.125 594362
11.25 0.0250686 0.00342132 0.00556294 11.125 11.375 347887
11.50 0.0203451 0.000750117 0.00573638 11.375 11.625 204047
11.75 0.0188443 8.8241e-05 0.00612371 11.625 11.875 118693
12.00 0.026568 -0.000788355 0.00932867 11.875 12.125 68924
12.25 0.053629 -0.0027117 0.0191352 12.125 12.375 39641
12.50 0.108354 -0.00628071 0.0366681 12.375 12.625 22243
12.75 0.196333 -0.00798699 0.0571099 12.625 12.875 12528
13.00 0.317192 -0.00924042 0.0792482 12.875 13.125 6817
13.25 0.43711 -0.00622329 0.0876891 13.125 13.375 3536
13.50 0.562586 0 0.0984697 13.375 13.625 1788
13.75 0.641355 0.0131355 0.0777717 13.625 13.875 853
14.00 0.730618 0.0144532 0.068134 13.875 14.125 354
14.25 0.796543 0.0261713 0.0601803 14.125 14.375 129
14.50 0.839402 0.0368468 0.0330105 14.375 14.625 34
14.75 0.892458 0.0386501 0.0248681 14.625 14.875 4
15.00 0.935755 0.0164877 0.0200827 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
