#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44009e-08 3.58045e-10 8.12745e-11 8.625 8.875 27135
9.00 1.47578e-08 1.36993e-11 2.86671e-10 8.875 9.125 46782
9.25 0.000237139 1.76923e-05 5.74974e-05 9.125 9.375 215985
9.50 0.000170722 2.13473e-05 3.95056e-05 9.375 9.625 762778
9.75 9.40982e-05 3.11042e-05 2.62376e-05 9.625 9.875 2.05709e+06
10.00 0.000228189 8.53766e-05 9.20535e-05 9.875 10.125 3.15546e+06
10.25 0.00314733 0.000619213 0.00123189 10.125 10.375 2.34911e+06
10.50 0.0128025 0.00255692 0.00381312 10.375 10.625 1.48851e+06
10.75 0.0217265 0.00489922 0.00474308 10.625 10.875 925890
11.00 0.0248816 0.00463383 0.00452668 10.875 11.125 572468
11.25 0.0243054 0.0029269 0.00439933 11.125 11.375 342000
11.50 0.0216469 0.000315158 0.00569745 11.375 11.625 203097
11.75 0.0230508 -0.00036994 0.00736566 11.625 11.875 120297
12.00 0.035445 -0.00149963 0.0115092 11.875 12.125 70608
12.25 0.068624 -0.00328422 0.0217839 12.125 12.375 41323
12.50 0.13053 -0.00592688 0.0369732 12.375 12.625 23995
12.75 0.230402 -0.0073823 0.0571889 12.625 12.875 13795
13.00 0.354431 -0.00862119 0.071998 12.875 13.125 7838
13.25 0.485668 -0.00725263 0.0846545 13.125 13.375 4292
13.50 0.603954 -0.00137496 0.0828993 13.375 13.625 2305
13.75 0.703252 0.00734329 0.0670038 13.625 13.875 1186
14.00 0.774921 0.0101367 0.0600598 13.875 14.125 545
14.25 0.820527 0.0197978 0.0466365 14.125 14.375 253
14.50 0.854538 0.0241072 0.0314498 14.375 14.625 76
14.75 0.899041 0.0163476 0.0317738 14.625 14.875 28
15.00 0.921638 0.033949 0.038467 14.875 15.125 2
15.25 0.942154 0.0192565 0.00980318 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
