#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.42653e-08 4.86418e-10 -9.9809e-11 8.625 8.875 28521
9.00 1.46329e-08 2.22667e-10 1.22045e-10 8.875 9.125 50660
9.25 0.00018417 1.42812e-05 3.88682e-05 9.125 9.375 241249
9.50 0.000157964 2.04687e-05 3.06419e-05 9.375 9.625 928075
9.75 0.000119631 4.57349e-05 2.9255e-05 9.625 9.875 2.59856e+06
10.00 0.00028882 9.75929e-05 0.000109164 9.875 10.125 3.5754e+06
10.25 0.00345057 0.000710522 0.00137433 10.125 10.375 2.53366e+06
10.50 0.0138159 0.00283088 0.0042572 10.375 10.625 1.58106e+06
10.75 0.0235258 0.0054116 0.00566694 10.625 10.875 976000
11.00 0.0270819 0.0053849 0.00603557 10.875 11.125 594881
11.25 0.0251612 0.00351423 0.00564094 11.125 11.375 348079
11.50 0.0203737 0.00081088 0.00579558 11.375 11.625 203923
11.75 0.01877 9.71444e-05 0.00610756 11.625 11.875 118617
12.00 0.0263224 -0.000776708 0.00924579 11.875 12.125 68801
12.25 0.0530227 -0.00267943 0.0189964 12.125 12.375 39557
12.50 0.107 -0.00609414 0.0364452 12.375 12.625 22190
12.75 0.195041 -0.00780021 0.0568929 12.625 12.875 12479
13.00 0.315437 -0.00895414 0.0796519 12.875 13.125 6753
13.25 0.436363 -0.00632551 0.0885009 13.125 13.375 3518
13.50 0.558698 0 0.0979505 13.375 13.625 1764
13.75 0.641361 0.01387 0.0769394 13.625 13.875 828
14.00 0.726383 0.0140243 0.0689323 13.875 14.125 349
14.25 0.798531 0.025865 0.0617549 14.125 14.375 127
14.50 0.836438 0.0387559 0.0295866 14.375 14.625 33
14.75 0.882853 0.0489992 0.0251024 14.625 14.875 3
15.00 0.935782 0.0155553 0.0217069 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
