#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.45973e-08 -3.80282e-11 2.28479e-10 8.625 8.875 105781
9.00 2.12637e-06 1.70848e-07 1.15458e-07 8.875 9.125 178759
9.25 0.000143637 1.23946e-05 2.5661e-05 9.125 9.375 715668
9.50 0.000204359 2.04476e-05 4.13835e-05 9.375 9.625 2.36112e+06
9.75 0.000236721 4.76823e-05 5.15289e-05 9.625 9.875 4.49926e+06
10.00 0.000710755 0.000191596 0.000243277 9.875 10.125 4.01835e+06
10.25 0.00475082 0.0011046 0.00185924 10.125 10.375 2.62079e+06
10.50 0.0174257 0.00352079 0.00617989 10.375 10.625 1.61574e+06
10.75 0.0291053 0.00637089 0.010178 10.625 10.875 958548
11.00 0.0338434 0.00675247 0.0113065 10.875 11.125 530078
11.25 0.0323748 0.00545187 0.0126283 11.125 11.375 289354
11.50 0.03066 0.00362262 0.0127235 11.375 11.625 156651
11.75 0.0291643 0.00199663 0.0121428 11.625 11.875 83785
12.00 0.0273059 0.000434978 0.0113894 11.875 12.125 43330
12.25 0.0298782 -0.00152632 0.0131046 12.125 12.375 21680
12.50 0.049532 -0.00429783 0.0221562 12.375 12.625 10365
12.75 0.0915936 -0.00551952 0.0391304 12.625 12.875 4601
13.00 0.150776 -0.00202084 0.0541321 12.875 13.125 1924
13.25 0.226082 0.00682408 0.0730552 13.125 13.375 695
13.50 0.322011 0.0195296 0.08687 13.375 13.625 232
13.75 0.40034 0.0209339 0.112544 13.625 13.875 52
14.00 0.51642 0.0712403 0.12545 13.875 14.125 5
14.25 0.247628 0.0580234 0.170204 14.125 14.375 1
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
