#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.41763e-08 2.69444e-10 -1.09551e-10 8.625 8.875 168122
9.00 9.22874e-06 4.91624e-07 4.09771e-06 8.875 9.125 274208
9.25 0.000175297 9.98894e-06 3.32535e-05 9.125 9.375 993040
9.50 0.000260523 2.1224e-05 5.13404e-05 9.375 9.625 2.94303e+06
9.75 0.000263408 3.74251e-05 6.33336e-05 9.625 9.875 4.81181e+06
10.00 0.000919572 0.000223882 0.000324693 9.875 10.125 3.799e+06
10.25 0.00537298 0.00124314 0.00209856 10.125 10.375 2.36495e+06
10.50 0.0179513 0.00343262 0.0065948 10.375 10.625 1.42838e+06
10.75 0.028307 0.00572691 0.0103519 10.625 10.875 802208
11.00 0.0307092 0.00518026 0.0118669 10.875 11.125 428006
11.25 0.0299713 0.00384347 0.0133367 11.125 11.375 223508
11.50 0.0297137 0.00311708 0.0144521 11.375 11.625 113585
11.75 0.029896 0.00242033 0.0140403 11.625 11.875 56265
12.00 0.0289467 0.000329526 0.0131688 11.875 12.125 26924
12.25 0.0304682 -0.000743821 0.0141925 12.125 12.375 11904
12.50 0.0400941 -0.00298539 0.0193456 12.375 12.625 5007
12.75 0.0636248 -0.00323088 0.0284985 12.625 12.875 1894
13.00 0.117654 -0.0016345 0.0489149 12.875 13.125 619
13.25 0.177811 0.00112262 0.0675993 13.125 13.375 171
13.50 0.249538 0.00856557 0.0926134 13.375 13.625 36
13.75 0.550513 0.0715811 0.219496 13.625 13.875 2
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
