#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.43617e-08 2.70179e-10 3.23848e-11 8.625 8.875 64860
9.00 1.45301e-08 1.45211e-10 5.76055e-11 8.875 9.125 114319
9.25 0.000168104 1.71559e-05 2.7581e-05 9.125 9.375 503412
9.50 0.000186744 2.88851e-05 3.3055e-05 9.375 9.625 1.84226e+06
9.75 0.000191566 4.71504e-05 4.35214e-05 9.625 9.875 3.9706e+06
10.00 0.000544979 0.000170678 0.000184649 9.875 10.125 4.05593e+06
10.25 0.0043145 0.000975766 0.00173999 10.125 10.375 2.70724e+06
10.50 0.0164255 0.00372629 0.00563092 10.375 10.625 1.66888e+06
10.75 0.0282796 0.00648586 0.00886118 10.625 10.875 1.01412e+06
11.00 0.0335528 0.00740593 0.0102284 10.875 11.125 578796
11.25 0.0318994 0.00540263 0.0108248 11.125 11.375 324273
11.50 0.0289599 0.00243338 0.0108102 11.375 11.625 181580
11.75 0.0250113 0.00124832 0.0093968 11.625 11.875 100504
12.00 0.0228847 0.000125905 0.0084134 11.875 12.125 54734
12.25 0.0317839 -0.00137185 0.0127987 12.125 12.375 28937
12.50 0.0593467 -0.00352851 0.0239498 12.375 12.625 15009
12.75 0.118457 -0.00577156 0.0454973 12.625 12.875 7388
13.00 0.200147 -0.00434823 0.0673202 12.875 13.125 3429
13.25 0.287115 0.00101122 0.0850355 13.125 13.375 1458
13.50 0.383154 0.0128582 0.0900686 13.375 13.625 559
13.75 0.503368 0.0279603 0.0971809 13.625 13.875 198
14.00 0.575956 0.0508655 0.104573 13.875 14.125 40
14.25 0.64401 0.0498095 0.0646139 14.125 14.375 5
14.50 0.842949 0.0359507 0.083091 14.375 14.625 1
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
