#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.45876e-08 -1.15676e-11 2.29314e-10 8.625 8.875 87595
9.00 6.31031e-07 2.99772e-07 5.90327e-07 8.875 9.125 150185
9.25 0.000149746 1.30511e-05 2.7216e-05 9.125 9.375 623359
9.50 0.000192151 2.32166e-05 3.8597e-05 9.375 9.625 2.14854e+06
9.75 0.000218325 4.64482e-05 4.97306e-05 9.625 9.875 4.30222e+06
10.00 0.000640649 0.000183548 0.000220966 9.875 10.125 4.05221e+06
10.25 0.00456283 0.00106706 0.00179532 10.125 10.375 2.6708e+06
10.50 0.0170671 0.00363367 0.00594596 10.375 10.625 1.64744e+06
10.75 0.0289109 0.00631899 0.00967837 10.625 10.875 988589
11.00 0.034136 0.0067804 0.0109142 10.875 11.125 553858
11.25 0.0324425 0.00602301 0.0121604 11.125 11.375 305096
11.50 0.0303566 0.0035207 0.0121462 11.375 11.625 168152
11.75 0.0279007 0.00160565 0.0113782 11.625 11.875 91354
12.00 0.0254747 0.000368359 0.0100646 11.875 12.125 48249
12.25 0.0298073 -0.00151117 0.0125661 12.125 12.375 24710
12.50 0.0534789 -0.00397489 0.0234025 12.375 12.625 12342
12.75 0.102863 -0.00732724 0.0422522 12.625 12.875 5732
13.00 0.171918 -0.00360236 0.0617989 12.875 13.125 2469
13.25 0.251055 0.00412992 0.0782272 13.125 13.375 992
13.50 0.336654 0.0188189 0.0875686 13.375 13.625 348
13.75 0.43019 0.0390854 0.09008 13.625 13.875 96
14.00 0.556819 0.0323626 0.0995376 13.875 14.125 17
14.25 0.767932 0.0524787 0.142053 14.125 14.375 1
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
