#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.43587e-08 3.312e-10 9.01217e-11 8.625 8.875 26455
9.00 1.45066e-08 2.93802e-10 1.92442e-11 8.875 9.125 46458
9.25 0.000242347 1.93212e-05 5.73428e-05 9.125 9.375 215447
9.50 0.000166569 2.16141e-05 4.10087e-05 9.375 9.625 769162
9.75 9.5987e-05 3.16272e-05 2.75138e-05 9.625 9.875 2.08383e+06
10.00 0.000235868 8.52351e-05 9.54168e-05 9.875 10.125 3.19093e+06
10.25 0.00316363 0.000602987 0.00124209 10.125 10.375 2.36395e+06
10.50 0.0129028 0.00247421 0.00388794 10.375 10.625 1.49580e+06
10.75 0.0217919 0.00462918 0.00476387 10.625 10.875 930094
11.00 0.0249342 0.00469856 0.00465298 10.875 11.125 574483
11.25 0.0241706 0.00267928 0.00451291 11.125 11.375 343008
11.50 0.0213499 0.000410875 0.0055058 11.375 11.625 203401
11.75 0.0226033 -0.000400528 0.00725531 11.625 11.875 120224
12.00 0.0346364 -0.0015325 0.0113355 11.875 12.125 70595
12.25 0.0676587 -0.00331242 0.0218573 12.125 12.375 41235
12.50 0.128889 -0.00591296 0.0369438 12.375 12.625 23937
12.75 0.228501 -0.00709416 0.0576925 12.625 12.875 13689
13.00 0.350888 -0.00793597 0.0717616 12.875 13.125 7779
13.25 0.483868 -0.00845307 0.0868702 13.125 13.375 4246
13.50 0.600003 -0.0011332 0.0832679 13.375 13.625 2266
13.75 0.697973 0.00688028 0.0675482 13.625 13.875 1151
14.00 0.777754 0.00956672 0.0623345 13.875 14.125 540
14.25 0.815035 0.0211068 0.0473101 14.125 14.375 246
14.50 0.859075 0.0219703 0.027063 14.375 14.625 67
14.75 0.895067 0.0176359 0.036196 14.625 14.875 26
15.00 0.919903 0.0340087 0.0388108 14.875 15.125 2
15.25 0.940375 0.0197192 0.0119493 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
