#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44274e-08 1.11249e-10 8.98739e-11 8.625 8.875 122693
9.00 4.7146e-07 9.2981e-08 7.39673e-08 8.875 9.125 205930
9.25 0.00016255 1.54405e-05 2.34165e-05 9.125 9.375 798196
9.50 0.000225105 2.35168e-05 4.25389e-05 9.375 9.625 2.53923e+06
9.75 0.00024429 4.80621e-05 5.4275e-05 9.625 9.875 4.63661e+06
10.00 0.000769961 0.000201936 0.000272486 9.875 10.125 3.97198e+06
10.25 0.00493846 0.00112969 0.00190745 10.125 10.375 2.56227e+06
10.50 0.0176682 0.00356654 0.00635406 10.375 10.625 1.5778e+06
10.75 0.0290199 0.0065105 0.0104633 10.625 10.875 923351
11.00 0.0332931 0.00652627 0.0117039 10.875 11.125 505953
11.25 0.0320744 0.00454644 0.0130236 11.125 11.375 272938
11.50 0.0306911 0.00324001 0.0134199 11.375 11.625 145931
11.75 0.029988 0.00218128 0.0129542 11.625 11.875 76551
12.00 0.0283085 0.000429876 0.0122921 11.875 12.125 38671
12.25 0.0302072 -0.00167655 0.013683 12.125 12.375 18860
12.50 0.0462783 -0.00370598 0.0206694 12.375 12.625 8731
12.75 0.0828165 -0.00415029 0.0348081 12.625 12.875 3734
13.00 0.140267 -0.00366884 0.056264 12.875 13.125 1436
13.25 0.209575 0.00724356 0.0702577 13.125 13.375 503
13.50 0.29039 0.0175335 0.0882512 13.375 13.625 155
13.75 0.400196 0.0227556 0.120986 13.625 13.875 25
14.00 0.21311 0.0456038 0.066165 13.875 14.125 3
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
