#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.42088e-08 8.51461e-11 4.42473e-11 8.625 8.875 315542
9.00 2.29422e-06 -3.0157e-08 1.91716e-06 8.875 9.125 477628
9.25 0.000124116 5.23214e-06 3.16104e-05 9.125 9.375 1.25656e+06
9.50 0.000187732 1.23399e-05 4.50355e-05 9.375 9.625 2.33171e+06
9.75 0.000206943 1.57245e-05 5.37036e-05 9.625 9.875 2.3372e+06
10.00 0.000520976 8.31091e-05 0.000187867 9.875 10.125 1.49528e+06
10.25 0.00257418 0.000437133 0.00102262 10.125 10.375 782215
10.50 0.00789009 0.00140384 0.00329501 10.375 10.625 361552
10.75 0.0134456 0.00249579 0.00558325 10.625 10.875 159830
11.00 0.0138138 0.0021539 0.00643184 10.875 11.125 66022
11.25 0.0137072 0.00159 0.00726717 11.125 11.375 25278
11.50 0.0155821 0.00114368 0.00934942 11.375 11.625 8629
11.75 0.0147287 0.00120085 0.00887653 11.625 11.875 2564
12.00 0.0179486 0.00275777 0.00869476 11.875 12.125 699
12.25 0.016201 0.00325825 0.00735266 12.125 12.375 126
12.50 0.021318 0.00787744 0.0137 12.375 12.625 27
12.75 0.117012 0.00663309 0.097164 12.625 12.875 5
13.00 0 0 0 12.875 13.125 0
13.25 0 0 0 13.125 13.375 0
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
