#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.43746e-08 3.25439e-10 4.21592e-11 8.625 8.875 39927
9.00 1.45709e-08 2.38575e-10 5.01501e-11 8.875 9.125 61773
9.25 0.000241132 1.59982e-05 5.80228e-05 9.125 9.375 252362
9.50 0.000158245 2.13576e-05 3.48186e-05 9.375 9.625 763610
9.75 7.74856e-05 2.54812e-05 2.37895e-05 9.625 9.875 1.91158e+06
10.00 0.000204981 8.12872e-05 8.64257e-05 9.875 10.125 2.92555e+06
10.25 0.00304512 0.000727019 0.00110585 10.125 10.375 2.24643e+06
10.50 0.0124404 0.00288169 0.00328265 10.375 10.625 1.4379e+06
10.75 0.0213207 0.00499096 0.00351767 10.625 10.875 897672
11.00 0.0251161 0.0051451 0.00351613 10.875 11.125 555951
11.25 0.0258246 0.00311282 0.00406918 11.125 11.375 335258
11.50 0.0245355 0.000831358 0.00552789 11.375 11.625 200394
11.75 0.0270399 -6.66995e-05 0.00791413 11.625 11.875 119506
12.00 0.0408804 -0.00119967 0.0119833 11.875 12.125 70470
12.25 0.0767451 -0.00294966 0.0216351 12.125 12.375 41521
12.50 0.141768 -0.00428215 0.0359253 12.375 12.625 24338
12.75 0.245148 -0.00634652 0.0526287 12.625 12.875 14338
13.00 0.37593 -0.00680837 0.0704637 12.875 13.125 8100
13.25 0.505039 -0.0040586 0.0744237 13.125 13.375 4587
13.50 0.62574 -0.00161153 0.075991 13.375 13.625 2446
13.75 0.720973 0.00409377 0.0637066 13.625 13.875 1320
14.00 0.796971 0.00997704 0.0520556 13.875 14.125 640
14.25 0.844271 0.0123015 0.0421621 14.125 14.375 317
14.50 0.863721 0.0151087 0.0371869 14.375 14.625 125
14.75 0.924388 0.0122861 0.0211525 14.625 14.875 42
15.00 0.902009 0.0192739 0.0388885 14.875 15.125 6
15.25 0.971273 0.0040915 0.0132172 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
