#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.4545e-08 3.6418e-11 1.91245e-10 8.625 8.875 81033
9.00 1.45528e-08 1.20227e-10 8.83835e-11 8.875 9.125 140927
9.25 0.000160142 1.60261e-05 2.36658e-05 9.125 9.375 590220
9.50 0.000184416 2.38712e-05 3.94835e-05 9.375 9.625 2.06763e+06
9.75 0.000211363 4.79342e-05 4.72878e-05 9.625 9.875 4.21908e+06
10.00 0.00061081 0.000179932 0.0002041 9.875 10.125 4.05878e+06
10.25 0.0045123 0.00104969 0.00179852 10.125 10.375 2.68513e+06
10.50 0.0169176 0.00355908 0.00585205 10.375 10.625 1.65544e+06
10.75 0.0287314 0.00640972 0.00950024 10.625 10.875 997307
11.00 0.0340781 0.00682662 0.0107462 10.875 11.125 561421
11.25 0.0324241 0.00539363 0.0120414 11.125 11.375 310512
11.50 0.0300688 0.00359768 0.0118004 11.375 11.625 172232
11.75 0.0271518 0.0015236 0.010784 11.625 11.875 93894
12.00 0.0247023 0.000423906 0.00953319 11.875 12.125 50071
12.25 0.0302406 -0.00135375 0.0126807 12.125 12.375 25820
12.50 0.0545622 -0.00374341 0.0231188 12.375 12.625 13116
12.75 0.107002 -0.00761411 0.0437984 12.625 12.875 6124
13.00 0.179143 -0.00327003 0.0621677 12.875 13.125 2694
13.25 0.256442 0.00545529 0.0784233 13.125 13.375 1102
13.50 0.354665 0.0192593 0.0847744 13.375 13.625 405
13.75 0.441209 0.0354201 0.0901452 13.625 13.875 120
14.00 0.563557 0.0349083 0.106499 13.875 14.125 20
14.25 0.584618 0.051811 0.0880361 14.125 14.375 3
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
