#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.43246e-08 4.1713e-10 -2.23563e-11 8.625 8.875 28686
9.00 1.65235e-05 2.32438e-07 6.38553e-07 8.875 9.125 50980
9.25 0.000162939 1.43056e-05 3.51726e-05 9.125 9.375 245119
9.50 0.000156124 2.27984e-05 2.81391e-05 9.375 9.625 955736
9.75 0.000122209 4.69322e-05 2.94362e-05 9.625 9.875 2.67234e+06
10.00 0.00029943 0.000103104 0.000108577 9.875 10.125 3.61416e+06
10.25 0.00349379 0.000727579 0.00138833 10.125 10.375 2.5512e+06
10.50 0.0139473 0.00294304 0.00428434 10.375 10.625 1.58999e+06
10.75 0.0237592 0.0055244 0.00578307 10.625 10.875 981053
11.00 0.0274484 0.00568279 0.00624168 10.875 11.125 596371
11.25 0.0255161 0.00363576 0.00594207 11.125 11.375 348237
11.50 0.0205206 0.00102807 0.00594029 11.375 11.625 203737
11.75 0.0185473 0.000159275 0.00607168 11.625 11.875 118237
12.00 0.0254947 -0.000658639 0.00898753 11.875 12.125 68478
12.25 0.0513301 -0.00247119 0.01844 12.125 12.375 39259
12.50 0.103424 -0.00571545 0.035251 12.375 12.625 22023
12.75 0.192057 -0.0080888 0.0583969 12.625 12.875 12237
13.00 0.30908 -0.00915864 0.0795862 12.875 13.125 6607
13.25 0.433642 -0.0060159 0.0910129 13.125 13.375 3440
13.50 0.549057 -2.35438e-05 0.0973058 13.375 13.625 1699
13.75 0.634106 0.0141221 0.0778839 13.625 13.875 785
14.00 0.728226 0.0153232 0.0704854 13.875 14.125 317
14.25 0.792378 0.0254077 0.0605896 14.125 14.375 122
14.50 0.823638 0.0393195 0.031707 14.375 14.625 26
14.75 0.882091 0.0426342 0.0370179 14.625 14.875 3
15.00 0.910218 0.0316334 0.0372885 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
