#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.45919e-08 -5.94449e-11 2.72316e-10 8.625 8.875 113818
9.00 4.86394e-06 1.80416e-07 8.17618e-08 8.875 9.125 192232
9.25 0.000152999 1.39066e-05 2.82336e-05 9.125 9.375 756076
9.50 0.000212771 2.12071e-05 4.13839e-05 9.375 9.625 2.44933e+06
9.75 0.000239241 4.68873e-05 5.18955e-05 9.625 9.875 4.57126e+06
10.00 0.000745487 0.000197746 0.000263791 9.875 10.125 3.99739e+06
10.25 0.00484565 0.00113229 0.00188291 10.125 10.375 2.59346e+06
10.50 0.0175136 0.00353374 0.00628297 10.375 10.625 1.59775e+06
10.75 0.0290707 0.00656123 0.0103412 10.625 10.875 942717
11.00 0.0336222 0.00667699 0.0115563 10.875 11.125 518604
11.25 0.0322976 0.00491724 0.0127589 11.125 11.375 281474
11.50 0.0306652 0.00350912 0.0131185 11.375 11.625 151618
11.75 0.0296348 0.00223695 0.012477 11.625 11.875 80179
12.00 0.027777 0.000464473 0.0116893 11.875 12.125 41120
12.25 0.0303589 -0.00187894 0.0138857 12.125 12.375 20278
12.50 0.0473518 -0.00370514 0.0207928 12.375 12.625 9529
12.75 0.0858499 -0.00376134 0.0358638 12.625 12.875 4206
13.00 0.147783 -0.00128132 0.0552455 12.875 13.125 1699
13.25 0.21299 0.0073152 0.0693084 13.125 13.375 597
13.50 0.305492 0.029034 0.0805769 13.375 13.625 183
13.75 0.401817 0.008919 0.125854 13.625 13.875 40
14.00 0.270299 0.114651 0.0874835 13.875 14.125 5
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
