#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.43368e-08 2.31333e-10 1.81481e-11 8.625 8.875 69762
9.00 1.46199e-08 7.49294e-11 1.54238e-10 8.875 9.125 122504
9.25 0.000184257 1.95617e-05 3.34533e-05 9.125 9.375 530558
9.50 0.000177466 2.68331e-05 3.3768e-05 9.375 9.625 1.91409e+06
9.75 0.000200122 4.83387e-05 4.45181e-05 9.625 9.875 4.05225e+06
10.00 0.000566664 0.000176266 0.000191447 9.875 10.125 4.06066e+06
10.25 0.00438494 0.00099698 0.00177549 10.125 10.375 2.70232e+06
10.50 0.0166216 0.0036077 0.00569774 10.375 10.625 1.66599e+06
10.75 0.0284227 0.00666708 0.00905821 10.625 10.875 1.01006e+06
11.00 0.0337415 0.00722821 0.010409 10.875 11.125 573717
11.25 0.032142 0.00546811 0.0110143 11.125 11.375 320318
11.50 0.0293377 0.00282088 0.0111161 11.375 11.625 178461
11.75 0.0256964 0.00132635 0.00976896 11.625 11.875 98576
12.00 0.0235116 0.000216255 0.00872495 11.875 12.125 53392
12.25 0.0314966 -0.00138321 0.0128767 12.125 12.375 27966
12.50 0.0573881 -0.00398115 0.0236421 12.375 12.625 14421
12.75 0.115416 -0.00611593 0.0456228 12.625 12.875 6960
13.00 0.192307 -0.00377955 0.0652353 12.875 13.125 3205
13.25 0.2777 0.0012944 0.086227 13.125 13.375 1323
13.50 0.377792 0.0144702 0.088504 13.375 13.625 511
13.75 0.476657 0.0294066 0.0993128 13.625 13.875 163
14.00 0.550657 0.0508042 0.102975 13.875 14.125 35
14.25 0.572717 0.0444938 0.093388 14.125 14.375 4
14.50 0.76639 0.097128 0.064972 14.375 14.625 1
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
